# {"t_start": 1606647659.778543, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
208.919486,1000,1417.079964
.944242,1000,18.904028
191.885891,1000,28.050881
178.056033,1000,37.262691
180.506714,1000,46.433203
207.774277,1000,55.489394
78.498413,1000,64.637586
197.112905,1000,73.789417
126.147961,1000,83.019866
158.442114,1000,92.233979
136.512142,1000,101.451077
194.156425,1000,110.726902
196.766363,1000,119.944428
196.387043,1000,129.180832
279.993422,1000,138.375724
192.05834,1000,147.682684
222.043255,1000,156.934496
151.891197,1000,166.26236
193.755963,1000,175.473519
340.83625,1000,184.726672
224.077878,1000,194.002895
224.81158,1000,202.603742
195.711829,1000,211.884123
182.353791,1000,221.185625
170.575481,1000,230.486941
148.508754,1000,239.719296
179.109463,1000,249.107675
208.228602,1000,258.501434
201.38545,1000,267.832949
207.643343,1000,277.25597
192.933917,1000,286.677742
189.87765,1000,296.024261
286.312588,1000,305.425078
214.965607,1000,314.884061
150.38768,1000,324.480187
184.433795,1000,334.460781
178.520972,1000,344.509329
109.601055,1000,354.423511
178.955384,1000,364.439783
147.393877,1000,374.319368
178.540801,1000,383.96433
230.041803,1000,393.639057
214.501775,1000,402.536098
195.557722,1000,412.343838
209.993505,1000,422.59095
203.043472,1000,432.47549
179.867094,1000,444.700945
201.295825,1000,457.014111
175.314616,1000,470.954637
194.989094,1000,485.203537
181.501222,1000,499.492769
181.906061,1000,513.640623
214.165062,1000,527.529034
185.883842,1000,543.188206
195.162183,1000,560.350737
218.665888,1000,577.160045
160.094457,1000,597.237658
228.504574,1000,615.995789
198.08029,1000,633.83402
161.047892,1000,651.525593
192.508599,1000,669.138589
177.235942,1000,687.395881
182.458664,1000,704.697984
180.573059,1000,721.692788
293.380759,1000,739.153357
175.528986,1000,757.041483
202.307192,1000,774.657104
182.121247,1000,792.538107
235.49988,1000,810.378101
245.163167,1000,828.280751
224.232007,1000,845.779077
194.300393,1000,863.4936
163.477923,1000,881.192026
208.805256,1000,898.756792
197.23999,1000,916.838966
178.092368,1000,934.617336
186.543209,1000,952.804258
257.163358,1000,970.190145
200.455143,1000,987.769204
173.603166,1000,1005.483358
192.468307,1000,1023.67231
165.009243,1000,1041.130631
177.470876,1000,1058.955391
185.243267,1000,1076.620291
153.134617,1000,1094.402643
207.284746,1000,1111.536399
189.337381,1000,1129.269504
237.704333,1000,1147.188695
203.252714,1000,1164.760404
194.432936,1000,1182.798993
177.692289,1000,1200.20572
201.934373,1000,1217.821825
172.627064,1000,1235.687582
185.335276,1000,1253.03023
199.677455,1000,1270.600645
167.392462,1000,1288.719945
154.581625,1000,1306.672333
157.637226,1000,1324.710939
270.661995,1000,1342.304948
159.733666,1000,1359.865603
187.789659,1000,1377.671422
199.581227,1000,1395.524804
153.075203,1000,1428.794873
226.1909,1000,1446.661149
186.670499,1000,1464.091288
212.493658,1000,1481.428778
181.347227,1000,1498.143549
182.269969,1000,1516.008013
180.404369,1000,1533.206258
179.821278,1000,1551.513629
171.397177,1000,1569.050196
193.818808,1000,1586.595487
170.855889,1000,1604.397967
259.667278,1000,1622.371288
223.853815,1000,1640.020794
170.609353,1000,1657.826248
180.135211,1000,1675.540421
188.977847,1000,1692.701623
189.275174,1000,1710.436631
205.774633,1000,1727.904563
256.723848,1000,1745.37402
240.986708,1000,1762.88021
177.326293,1000,1780.427504
239.521734,1000,1797.587522
157.721999,1000,1815.513589
255.533683,1000,1832.822183
248.936027,1000,1850.811189
266.768825,1000,1866.871899
219.928969,1000,1884.252918
220.817233,1000,1902.491916
206.308902,1000,1920.051796
233.381923,1000,1937.830669
192.892515,1000,1955.62431
191.595135,1000,1973.94004
210.295419,1000,1991.552376
197.573596,1000,2008.974133
232.681834,1000,2026.407357
200.72483,1000,2044.027681
239.695199,1000,2061.738468
224.415851,1000,2079.635746
192.196006,1000,2097.666077
206.482133,1000,2115.327237
210.935176,1000,2133.87575
190.44701,1000,2154.903023
206.338154,1000,2175.528624
203.484398,1000,2195.432936
214.440131,1000,2216.110688
271.589314,1000,2237.893483
212.551086,1000,2258.577013
247.708349,1000,2278.17738
190.140782,1000,2299.819385
201.400122,1000,2319.921798
