# {"t_start": 1606647659.779975, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
260.235957,1000,1417.077035
.103467,1000,18.889309
128.074446,1000,28.037947
245.564011,1000,37.245758
190.891067,1000,46.416474
188.456618,1000,55.474598
144.994172,1000,64.625214
233.253469,1000,73.782067
168.759343,1000,83.006427
186.185123,1000,92.218981
244.477127,1000,101.438435
191.052925,1000,110.711589
193.460722,1000,119.930612
159.774854,1000,129.164015
187.681148,1000,138.367577
295.012884,1000,147.669285
216.62677,1000,156.920876
247.542117,1000,166.254659
185.307222,1000,175.461948
193.734638,1000,184.714246
241.288849,1000,193.991707
170.742054,1000,202.590823
207.536565,1000,211.867907
224.450693,1000,221.172286
153.287727,1000,230.47475
171.540987,1000,239.704947
215.096831,1000,249.096029
184.92572,1000,258.485473
233.829276,1000,267.818894
264.65552,1000,277.23961
171.026659,1000,286.659609
195.366518,1000,296.013456
179.550806,1000,305.408464
215.427085,1000,314.871293
220.762316,1000,324.466516
218.813341,1000,334.446553
144.616681,1000,344.497033
188.142704,1000,354.406886
129.747071,1000,364.430364
196.791196,1000,374.305999
146.722535,1000,383.952968
207.257383,1000,393.626921
207.029904,1000,402.523836
143.095685,1000,412.326307
148.398781,1000,422.577579
177.990964,1000,432.457105
191.984927,1000,444.682934
140.987656,1000,457.005921
250.919922,1000,470.93868
172.179211,1000,485.198116
174.612148,1000,499.47415
243.524137,1000,513.629733
195.724999,1000,527.517036
186.155044,1000,543.168221
219.488644,1000,560.336284
217.00377,1000,577.146008
172.282271,1000,597.221933
202.676209,1000,615.980678
169.928089,1000,633.81981
195.206577,1000,651.509058
188.044906,1000,669.12474
141.360338,1000,687.383252
250.710273,1000,704.684251
187.437336,1000,721.677344
161.216435,1000,739.133814
187.941297,1000,757.027589
197.847702,1000,774.646117
289.7163,1000,792.524745
199.094879,1000,810.362034
216.34076,1000,828.267845
217.921388,1000,845.76311
178.653434,1000,863.479738
183.686136,1000,881.176987
210.197994,1000,898.740763
219.976822,1000,916.824825
178.674014,1000,934.60315
185.67021,1000,952.787816
176.139107,1000,970.176474
174.935966,1000,987.757303
80.051783,1000,1005.474623
163.346197,1000,1023.659441
205.456114,1000,1041.116814
189.540189,1000,1058.940668
206.986842,1000,1076.604544
164.405562,1000,1094.38412
185.958073,1000,1111.522424
167.557125,1000,1129.262291
210.997935,1000,1147.172787
187.973197,1000,1164.744192
233.762323,1000,1182.780672
166.516419,1000,1200.191811
190.569273,1000,1217.808468
163.731182,1000,1235.671479
155.224795,1000,1253.016533
212.01651,1000,1270.584204
178.17784,1000,1288.705622
215.475388,1000,1306.658473
156.090121,1000,1324.690178
170.526985,1000,1342.291865
157.30241,1000,1359.85177
153.49778,1000,1377.6596
79.647058,1000,1395.50857
182.190715,1000,1428.772726
187.121633,1000,1446.647237
168.806393,1000,1464.077342
154.040061,1000,1481.416871
166.458998,1000,1498.129787
215.095263,1000,1515.990993
229.168359,1000,1533.195189
200.493196,1000,1551.499993
176.719733,1000,1569.03634
164.464069,1000,1586.583027
176.163896,1000,1604.395267
227.47969,1000,1622.355464
293.9531,1000,1640.007778
233.417324,1000,1657.81237
211.290728,1000,1675.526081
205.148156,1000,1692.686351
203.771364,1000,1710.421021
301.778226,1000,1727.887316
204.687661,1000,1745.360209
275.842489,1000,1762.867279
197.103679,1000,1780.411022
229.275449,1000,1797.573577
233.915906,1000,1815.499794
188.149988,1000,1832.808067
237.959067,1000,1850.797399
205.737513,1000,1866.855681
314.522666,1000,1884.239377
269.46146,1000,1902.477711
221.77237,1000,1920.038094
197.303755,1000,1937.816802
278.218404,1000,1955.608103
196.292045,1000,1973.921299
234.280856,1000,1991.538474
239.738456,1000,2008.965647
286.777414,1000,2026.390845
170.120139,1000,2044.013824
232.027973,1000,2061.726971
201.328137,1000,2079.620693
221.644742,1000,2097.65154
212.025949,1000,2115.313971
199.918619,1000,2133.863425
240.002855,1000,2154.889153
308.702371,1000,2175.512557
242.487495,1000,2195.415364
195.229001,1000,2216.107687
175.76885,1000,2237.877318
176.635196,1000,2258.565526
194.835674,1000,2278.161693
303.066304,1000,2299.802083
226.02115,1000,2319.910131
