# {"t_start": 1606647659.7275832, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
212.759906,1000,1417.127478
.475363,1000,18.906735
193.20782,1000,28.054778
227.428864,1000,37.262093
147.990119,1000,46.434341
195.93723,1000,55.494192
174.405345,1000,64.640727
219.899533,1000,73.793176
232.280466,1000,83.022372
239.537871,1000,92.234755
167.180753,1000,101.45468
258.419664,1000,110.727542
189.232695,1000,119.947124
208.14173,1000,129.179845
272.814961,1000,138.383094
187.399078,1000,147.689456
219.373026,1000,156.939687
192.248868,1000,166.268725
210.358449,1000,175.478755
164.99239,1000,184.73104
229.797841,1000,194.005574
185.632215,1000,202.609149
190.717014,1000,211.883059
163.235486,1000,221.188201
198.308588,1000,230.488846
186.195511,1000,239.723954
211.662304,1000,249.113127
213.322085,1000,258.504401
205.814697,1000,267.835552
226.153296,1000,277.256711
201.264018,1000,286.676294
240.418009,1000,296.031051
204.089825,1000,305.427861
228.684429,1000,314.886972
237.015852,1000,324.482636
219.977747,1000,334.463629
191.178052,1000,344.511934
117.921642,1000,354.424716
176.618495,1000,364.442793
199.340913,1000,374.319867
160.773334,1000,383.969514
168.70742,1000,393.640693
165.841811,1000,402.541923
193.223086,1000,412.344181
209.527147,1000,422.591923
191.845944,1000,432.475182
144.678507,1000,444.703004
196.910194,1000,457.025469
221.581869,1000,470.955493
206.661878,1000,485.21629
202.224034,1000,499.493742
244.424717,1000,513.647066
191.77572,1000,527.53238
186.433217,1000,543.185899
175.934372,1000,560.35317
184.917657,1000,577.162804
184.304575,1000,597.245889
186.553565,1000,615.998669
219.912958,1000,633.8387
188.607141,1000,651.525951
189.351773,1000,669.141528
226.314938,1000,687.397944
117.726533,1000,704.701274
247.317512,1000,721.693688
248.652843,1000,739.14836
160.172547,1000,757.044373
164.50872,1000,774.660021
200.885628,1000,792.541425
215.191845,1000,810.378822
183.058967,1000,828.282624
177.449109,1000,845.781004
184.03454,1000,863.496496
223.876265,1000,881.193763
225.385791,1000,898.757454
218.65733,1000,916.839412
155.328889,1000,934.620909
176.267797,1000,952.804609
289.691237,1000,970.193226
202.419044,1000,987.768916
174.177834,1000,1005.48678
260.254012,1000,1023.674771
168.732002,1000,1041.133528
209.734598,1000,1058.957424
183.445485,1000,1076.621403
171.129086,1000,1094.401544
208.367121,1000,1111.539292
197.332894,1000,1129.277422
233.338013,1000,1147.187314
160.793098,1000,1164.760984
160.093381,1000,1182.80703
149.239617,1000,1200.206681
61.786942,1000,1217.824532
153.119379,1000,1235.688255
170.396104,1000,1253.03311
231.529625,1000,1270.60097
207.766072,1000,1288.722316
176.222643,1000,1306.672995
189.431885,1000,1324.704663
177.547838,1000,1342.307862
226.821666,1000,1359.866331
221.765033,1000,1377.669883
167.483452,1000,1395.526802
172.461182,1000,1428.79262
155.367898,1000,1446.666635
155.430313,1000,1464.093914
158.410358,1000,1481.428629
175.076808,1000,1498.145441
206.120425,1000,1516.009987
168.745444,1000,1533.208969
171.835867,1000,1551.513479
253.89465,1000,1569.052451
185.341804,1000,1586.598417
208.337148,1000,1604.407614
202.306215,1000,1622.372023
178.036484,1000,1640.023656
174.413372,1000,1657.826802
216.751051,1000,1675.542926
206.015966,1000,1692.702152
231.361763,1000,1710.438289
204.017732,1000,1727.902012
202.561931,1000,1745.376916
245.002147,1000,1762.88088
235.078779,1000,1780.427719
180.955284,1000,1797.590429
203.428475,1000,1815.516472
179.643216,1000,1832.822514
267.077629,1000,1850.812056
189.43991,1000,1866.872916
221.026399,1000,1884.255865
256.080781,1000,1902.492076
175.42783,1000,1920.053166
232.98655,1000,1937.83141
186.50895,1000,1955.625044
219.008125,1000,1973.940166
213.565988,1000,1991.553061
206.076415,1000,2008.980418
234.415924,1000,2026.410574
223.856324,1000,2044.030615
191.085286,1000,2061.741351
185.996575,1000,2079.635433
188.734956,1000,2097.66829
184.723157,1000,2115.325438
192.581912,1000,2133.876717
227.216098,1000,2154.90586
230.760986,1000,2175.532944
210.578589,1000,2195.432146
207.221331,1000,2216.120912
196.768287,1000,2237.894003
201.804979,1000,2258.574151
202.944508,1000,2278.178446
217.001253,1000,2299.823045
238.262667,1000,2319.922761
