# {"t_start": 1606763189.1990452, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
207.852291,1000,1844.898865
201.69881,1000,3632.175351
382.138563,1000,5390.787983
422.394463,1000,7151.817418
683.82009,1000,8911.066301
734.25564,1000,10678.837992
765.475187,1000,12443.257982
757.677299,1000,14210.001923
831.903591,1000,15976.072945
807.012516,1000,17739.596453
862.198312,1000,19500.931087
684.769696,1000,21267.535545
846.377624,1000,23031.681347
783.942133,1000,24799.126218
808.314987,1000,26588.4249
867.332948,1000,28372.816974
675.554692,1000,30128.505699
792.344127,1000,31326.168466
857.540821,1000,32505.710793
817.234188,1000,33694.949962
827.587308,1000,34871.711228
.082736,1000,285.877943
114.470326,1000,301.56908
169.900525,1000,319.512012
123.575946,1000,336.399872
200.972664,1000,354.66821
222.652764,1000,374.840623
127.448011,1000,394.018475
153.519584,1000,415.320161
224.245568,1000,435.110792
190.804419,1000,453.069565
255.070337,1000,471.045518
160.90024,1000,489.102772
157.10762,1000,507.459348
159.16036,1000,525.280846
162.947667,1000,543.289136
131.053276,1000,561.544581
271.993234,1000,579.536575
219.260514,1000,597.6399
197.595012,1000,615.724737
221.516629,1000,633.80131
209.683617,1000,655.176625
223.665503,1000,673.506314
236.96444,1000,691.720491
219.722335,1000,711.351666
264.867786,1000,731.666752
245.898451,1000,751.24324
246.362925,1000,770.79767
184.495013,1000,789.814949
180.186444,1000,808.123063
180.043274,1000,826.657416
164.81071,1000,846.958989
199.363717,1000,865.524143
225.267369,1000,883.698707
208.28233,1000,901.986193
201.403063,1000,921.447822
237.214845,1000,940.845387
226.428926,1000,958.428648
226.632346,1000,977.128299
177.349794,1000,998.919048
247.801464,1000,1022.274615
271.210566,1000,1042.919234
204.486277,1000,1066.025789
180.453744,1000,1087.735619
232.934311,1000,1109.181839
198.956953,1000,1129.962583
164.958233,1000,1151.435137
160.858706,1000,1172.080073
265.852341,1000,1192.571163
249.156472,1000,1213.284436
197.594403,1000,1233.868515
229.009577,1000,1253.61905
187.916266,1000,1275.366611
204.222504,1000,1297.679947
139.519723,1000,1320.197459
210.926503,1000,1342.967165
206.313502,1000,1365.864719
228.491198,1000,1388.294168
250.158955,1000,1409.319856
200.03678,1000,1430.152575
274.112664,1000,1449.349837
242.863143,1000,1468.446489
271.412464,1000,1487.69743
218.057734,1000,1506.076163
191.44198,1000,1525.584567
165.341384,1000,1544.970984
270.097153,1000,1564.306145
198.168742,1000,1583.334806
193.762674,1000,1602.851507
245.688255,1000,1622.93272
177.985002,1000,1642.141245
269.20816,1000,1662.828969
243.354599,1000,1682.542335
203.495414,1000,1702.319131
256.940035,1000,1721.893371
234.703923,1000,1741.702852
207.909399,1000,1761.183383
173.802661,1000,1780.407256
175.694235,1000,1799.918126
147.426254,1000,1819.082791
190.88915,1000,1857.252383
299.186664,1000,1877.160431
217.463654,1000,1898.756888
306.354728,1000,1919.334704
207.86417,1000,1937.624647
198.824189,1000,1956.66607
187.493988,1000,1976.880821
238.4193,1000,1995.940894
184.083678,1000,2015.20705
212.572016,1000,2034.040611
200.469361,1000,2053.197057
213.289873,1000,2072.225269
211.664018,1000,2091.021097
168.25372,1000,2110.031038
274.407253,1000,2129.802083
241.755291,1000,2147.308582
167.451648,1000,2164.878101
175.351339,1000,2182.380126
174.334707,1000,2199.386953
174.934974,1000,2216.398723
195.971306,1000,2233.26096
231.693741,1000,2249.997661
202.193259,1000,2266.853137
204.381123,1000,2283.895427
222.94689,1000,2300.973057
193.055843,1000,2317.075216
145.162115,1000,2334.287086
155.875271,1000,2351.136776
191.071762,1000,2367.825168
196.153395,1000,2384.613689
182.2846,1000,2401.661784
220.469127,1000,2418.814302
158.283477,1000,2435.965953
253.350081,1000,2453.16915
239.401256,1000,2470.190642
174.508545,1000,2487.043387
278.015281,1000,2504.302631
140.986173,1000,2521.123195
144.705322,1000,2538.02028
164.778249,1000,2554.82577
137.957442,1000,2571.927264
160.289032,1000,2588.761765
149.723938,1000,2605.624331
138.739732,1000,2622.577123
141.622852,1000,2639.40985
151.869841,1000,2656.212634
220.390242,1000,2673.302329
152.323905,1000,2689.356709
214.820878,1000,2706.43488
151.240767,1000,2723.066329
233.205446,1000,2740.119651
174.338842,1000,2757.170623
213.541699,1000,2773.794691
154.701502,1000,2791.045119
256.450881,1000,2808.284613
148.097062,1000,2825.269153
166.202358,1000,2842.23139
156.680207,1000,2859.333555
233.191236,1000,2876.627782
185.304209,1000,2893.633434
201.35319,1000,2910.615938
238.303638,1000,2927.576319
152.81947,1000,2944.471147
186.840883,1000,2961.509211
159.997611,1000,2978.374436
154.644632,1000,2995.262969
180.339603,1000,3012.370867
166.404068,1000,3029.370978
213.813781,1000,3045.029674
232.862003,1000,3062.158847
207.325276,1000,3079.285006
236.9638,1000,3096.176204
261.761979,1000,3113.071163
242.351411,1000,3130.174628
189.942137,1000,3147.426544
248.321042,1000,3164.534983
242.309545,1000,3181.797436
214.329326,1000,3198.575341
300.330032,1000,3215.188062
260.817687,1000,3231.98549
179.397468,1000,3248.937691
274.235263,1000,3265.801225
180.551836,1000,3282.563992
