# {"t_start": 1606763189.1434393, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
172.449803,1000,1844.955288
200.668084,1000,3632.22659
395.817672,1000,5390.82977
429.472198,1000,7151.865748
679.304078,1000,8911.115744
730.246401,1000,10678.886335
766.328688,1000,12443.310423
765.794509,1000,14210.05059
837.984406,1000,15976.12621
803.635391,1000,17739.647201
863.395291,1000,19500.97962
684.625455,1000,21267.58595
843.914784,1000,23031.727877
679.096844,1000,24799.174689
809.536357,1000,26588.47786
870.590338,1000,28372.868424
667.882625,1000,30128.557764
809.632715,1000,31326.22155
859.529783,1000,32505.763901
802.898817,1000,33695.004393
840.864119,1000,34871.766191

132.967379,1000,286.119577
146.516316,1000,301.807962
169.066216,1000,319.756935
185.505869,1000,336.641068
224.014446,1000,354.907255
129.475439,1000,375.078228
189.02308,1000,394.255026
179.609849,1000,415.566344
248.44887,1000,435.348001
185.460459,1000,453.304698
146.471788,1000,471.283539
179.205144,1000,489.339729
153.005225,1000,507.700487
194.485967,1000,525.515863
186.873923,1000,543.52403
243.506815,1000,561.782213
255.529603,1000,579.77609
180.600724,1000,597.876519
214.0008,1000,615.959902
197.697894,1000,634.042422
193.648655,1000,655.411618
286.298656,1000,673.746933
279.079605,1000,691.957482
195.401315,1000,711.58682
226.7496,1000,731.905542
205.899896,1000,751.481876
238.306313,1000,771.035265
207.019237,1000,790.054376
284.977013,1000,808.362027
202.111324,1000,826.899848
189.677467,1000,847.201264
208.010803,1000,865.755668
171.781093,1000,883.935931
169.348246,1000,902.228148
238.217577,1000,921.680354
198.084675,1000,941.086444
189.681928,1000,958.667472
160.998756,1000,977.363999
304.198898,1000,999.160481
200.088683,1000,1022.516109
190.469465,1000,1043.158736
245.262288,1000,1066.26807
214.565541,1000,1087.997859
255.088253,1000,1109.428415
215.722233,1000,1130.209385
229.637002,1000,1151.66676
170.389091,1000,1172.319241
162.144868,1000,1192.798937
223.098608,1000,1213.51091
195.137304,1000,1234.111735
195.550867,1000,1253.859932
173.453029,1000,1275.605806
175.682976,1000,1297.932816
229.266509,1000,1320.438339
191.810569,1000,1343.201594
259.683836,1000,1366.128421
231.094768,1000,1388.525925
222.043564,1000,1409.561892
217.583195,1000,1430.395552
235.580925,1000,1449.595568
201.494186,1000,1468.689502
290.911292,1000,1487.942924
232.099256,1000,1506.316583
187.371579,1000,1525.823579
246.144582,1000,1545.206176
236.649504,1000,1564.542381
188.237588,1000,1583.573746
222.086731,1000,1603.099988
232.030445,1000,1623.180865
199.592882,1000,1642.373944
252.884414,1000,1663.069541
237.463405,1000,1682.782346
182.956735,1000,1702.558658
204.702919,1000,1722.134824
225.626719,1000,1741.943996
185.280367,1000,1761.433076
235.876606,1000,1780.64805
192.313958,1000,1800.15478
158.30057,1000,1819.328979
232.631203,1000,1857.481585
224.404031,1000,1877.404197
198.32043,1000,1898.992428
246.077962,1000,1919.569355
219.193631,1000,1937.874516
173.183126,1000,1956.909905
258.457825,1000,1977.132175
202.20907,1000,1996.177286
298.752897,1000,2015.44427
227.098847,1000,2034.276711
287.026751,1000,2053.438422
191.519556,1000,2072.465346
226.36529,1000,2091.263721
179.440883,1000,2110.277293
204.756003,1000,2130.040363
210.923901,1000,2147.544468
228.117482,1000,2165.117857
188.106091,1000,2182.606728
