# {"t_start": 1606763189.1072204, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
283.970631,1000,1845.004105
200.144972,1000,3632.258684
389.168931,1000,5390.863874
497.539628,1000,7151.899654
684.088075,1000,8911.149822
730.389601,1000,10678.920399
765.730795,1000,12443.346009
760.166858,1000,14210.084215
830.635316,1000,15976.159816
805.354344,1000,17739.680753
860.782915,1000,19501.013491
682.725174,1000,21267.619227
847.407244,1000,23031.759776
693.086015,1000,24799.207707
809.6392,1000,26588.510414
858.61048,1000,28372.903255
669.959577,1000,30128.598298
812.507783,1000,31326.255877
858.339542,1000,32505.800113
804.586391,1000,33695.037733
835.443006,1000,34871.799057
1000,286.177289
119.50562,1000,301.872281
261.809916,1000,319.825054
190.81294,1000,336.702377
152.12725,1000,354.982401
137.224895,1000,375.142609
161.583221,1000,394.317242
188.665461,1000,415.621468
191.999735,1000,435.406927
168.875144,1000,453.362699
188.862544,1000,471.347227
184.351204,1000,489.39993
179.037911,1000,507.761515
227.424819,1000,525.577887
181.708743,1000,543.586065
203.029086,1000,561.843473
198.015936,1000,579.838882
201.484271,1000,597.937664
212.579013,1000,616.019118
175.478149,1000,634.104095
229.953326,1000,655.473539
217.13141,1000,673.80508
205.230981,1000,692.01777
202.541808,1000,711.648789
207.71241,1000,731.967779
258.12693,1000,751.544505
161.545321,1000,771.094543
179.71661,1000,790.118639
121.349887,1000,808.424173
222.893735,1000,826.966502
224.689794,1000,847.26412
183.111202,1000,865.817064
213.674284,1000,883.998105
240.76805,1000,902.293896
192.639431,1000,921.747567
265.276607,1000,941.145648
192.04978,1000,958.727138
268.039736,1000,977.421241
182.519196,1000,999.224756
239.626112,1000,1022.593188
238.593234,1000,1043.217073
203.070644,1000,1066.319683
239.222533,1000,1088.043561
206.770828,1000,1109.486309
233.102797,1000,1130.262625
256.872902,1000,1151.726598
168.686654,1000,1172.381057
236.023767,1000,1192.86208
205.324754,1000,1213.572742
279.256705,1000,1234.168294
192.903225,1000,1253.921932
193.98776,1000,1275.669223
280.763741,1000,1297.985217
184.206731,1000,1320.502697
173.121295,1000,1343.260697
229.512841,1000,1366.1696
166.321542,1000,1388.588649
259.826996,1000,1409.624312
179.069987,1000,1430.475607
237.301152,1000,1449.649433
233.60141,1000,1468.756163
194.799899,1000,1487.997715
203.41002,1000,1506.394662
191.13194,1000,1525.889832
242.978055,1000,1545.267879
177.988612,1000,1564.608824
160.729301,1000,1583.646039
223.535484,1000,1603.161357
283.266206,1000,1623.24065
192.026777,1000,1642.436652
191.43038,1000,1663.134652
220.16146,1000,1682.837984
210.748703,1000,1702.625045
259.400674,1000,1722.196519
227.548356,1000,1742.005027
200.660587,1000,1761.48304
270.4616,1000,1780.711582
193.257987,1000,1800.220576
213.180401,1000,1819.386844
245.049115,1000,1857.544739
224.796879,1000,1877.465996
182.435526,1000,1899.056781
212.790951,1000,1919.633878
196.412313,1000,1937.936857
196.418877,1000,1956.984676
231.475582,1000,1977.18416
209.510207,1000,1996.242
174.937524,1000,2015.505291
186.476552,1000,2034.346864
222.852243,1000,2053.502397
220.97328,1000,2072.52883
230.163451,1000,2091.324802
232.940204,1000,2110.342035
204.920604,1000,2130.101177
174.572625,1000,2147.608768
164.324964,1000,2165.180208
162.842318,1000,2182.671084
179.830163,1000,2199.686264
215.939911,1000,2216.697423
184.810499,1000,2233.562111
222.443197,1000,2250.298525
173.584014,1000,2267.149705
222.248713,1000,2284.190829
204.309936,1000,2301.267728
151.801662,1000,2317.37403
146.172599,1000,2334.585919
165.787831,1000,2351.435776
202.042644,1000,2368.126936
182.020796,1000,2384.91161
168.130993,1000,2401.955348
151.426196,1000,2419.116394
138.312201,1000,2436.26416
210.226782,1000,2453.464797
146.231649,1000,2470.489
154.598954,1000,2487.341675
223.859099,1000,2504.604326
184.940384,1000,2521.425655
140.403688,1000,2538.320889
140.695209,1000,2555.126963
141.759032,1000,2572.223473
144.605164,1000,2589.063243
145.735127,1000,2605.925639
142.587298,1000,2622.880007
149.326506,1000,2639.703754
150.784938,1000,2656.513157
144.007015,1000,2673.601643
154.059586,1000,2689.658036
285.967568,1000,2706.732845
160.38235,1000,2723.363371
177.708647,1000,2740.418623
173.523842,1000,2757.469124
235.179469,1000,2774.091304
209.423476,1000,2791.347483
258.013277,1000,2808.57876
234.944366,1000,2825.5682
177.822467,1000,2842.532653
182.756086,1000,2859.634283
184.574863,1000,2876.920972
220.014436,1000,2893.933124
186.415861,1000,2910.899352
175.024873,1000,2927.873358
210.715616,1000,2944.769884
159.151663,1000,2961.807804
194.313069,1000,2978.675255
233.929169,1000,2995.562927
217.882369,1000,3012.671316
188.216218,1000,3029.667168
181.655524,1000,3045.332106
220.416348,1000,3062.461168
224.544779,1000,3079.598221
179.812994,1000,3096.476409
272.881366,1000,3113.371274
226.82882,1000,3130.471245
215.765996,1000,3147.729602
