# {"t_start": 1606638551.7753832, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
775.929071,1000,23.642347
785.46549,1000,45.709604
767.498962,1000,66.786029
745.873869,1000,86.442224
773.358115,1000,105.863237
