# {"t_start": 1606763228.650576, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
273.254562,1000,1892.017673
315.037059,1000,3673.81961
403.489627,1000,5443.326724
472.761278,1000,7218.19285
571.941715,1000,8992.212643
664.529876,1000,10768.207026
743.392672,1000,12538.573204
808.588135,1000,14315.462025
826.887788,1000,16090.268439
732.783265,1000,17860.506581
772.308993,1000,19629.996471
702.17872,1000,21402.336528
632.02068,1000,23174.580661
583.497466,1000,24952.28582
771.371843,1000,26747.115447
865.213846,1000,28539.13895
826.004405,1000,30240.423433
689.753257,1000,31429.788882
588.162871,1000,32607.366688
325.124392,1000,33806.144038
828.871046,1000,34976.643905
00,293.036346
169.8526,1000,310.207327
189.579325,1000,331.209
196.784475,1000,349.650262
214.121888,1000,370.483386
175.192176,1000,391.354361
187.497001,1000,409.554129
146.805743,1000,427.550781
175.42703,1000,446.071001
142.552548,1000,464.758497
199.758965,1000,482.656604
180.197283,1000,501.193687
217.815308,1000,519.25528
222.081702,1000,537.457778
169.710915,1000,555.632294
165.689177,1000,574.020074
167.361663,1000,593.218565
212.077414,1000,614.433378
146.123692,1000,633.026579
172.115248,1000,651.448885
186.510566,1000,669.655639
196.213128,1000,690.831525
161.751998,1000,710.685474
152.971968,1000,729.947259
186.099401,1000,749.453074
149.617035,1000,767.485294
189.157518,1000,786.237531
128.364353,1000,805.871416
148.392026,1000,824.709133
160.023255,1000,843.123533
170.982803,1000,861.618091
200.377339,1000,881.318997
181.630881,1000,901.21438
161.495415,1000,919.449344
191.011135,1000,938.313421
261.544626,1000,960.074404
233.220779,1000,983.964152
159.853621,1000,1005.261952
163.816798,1000,1028.598692
199.72695,1000,1050.375045
219.826578,1000,1071.763599
234.830967,1000,1092.55469
204.302066,1000,1114.215837
149.476502,1000,1134.957614
187.305095,1000,1155.549926
185.30098,1000,1176.57655
234.836993,1000,1197.487707
150.020881,1000,1218.421712
235.125102,1000,1239.560699
187.622239,1000,1261.727996
198.191162,1000,1284.454159
230.921426,1000,1307.709482
202.812789,1000,1330.615107
202.500539,1000,1352.626296
197.844542,1000,1373.737089
192.1002,1000,1394.523752
186.098334,1000,1413.408543
232.56251,1000,1432.802379
193.940347,1000,1452.545612
216.30607,1000,1472.471559
256.66069,1000,1491.945588
200.199262,1000,1511.266282
229.608175,1000,1531.000566
179.219717,1000,1549.293161
198.688833,1000,1568.783659
168.593188,1000,1588.705105
211.560708,1000,1607.503081
229.787576,1000,1628.940078
191.433337,1000,1647.543792
204.069402,1000,1668.077151
249.476424,1000,1687.894396
301.985434,1000,1707.083545
309.585953,1000,1726.254676
267.203942,1000,1746.098842
250.498878,1000,1765.479102
232.037616,1000,1784.985461
233.24612,1000,1805.915145
223.869345,1000,1825.063811
206.695319,1000,1845.952541
219.581718,1000,1867.32349
179.937835,1000,1904.751827
285.051469,1000,1924.040914
188.474206,1000,1943.857065
225.882641,1000,1962.996125
221.109228,1000,1981.270065
225.60576,1000,2000.545065
222.882221,1000,2019.474485
184.429044,1000,2038.209522
234.765133,1000,2057.03083
199.828619,1000,2077.220037
216.944199,1000,2095.967614
263.652007,1000,2113.605838
246.891268,1000,2131.247313
207.172773,1000,2148.773374
252.831744,1000,2165.906748
207.709466,1000,2182.685967
183.369503,1000,2199.486854
195.682548,1000,2217.191252
202.4873,1000,2234.401179
192.783939,1000,2251.69933
315.164411,1000,2268.082544
207.567534,1000,2285.054668
201.98399,1000,2302.11999
352.942858,1000,2319.233997
198.231569,1000,2336.18675
210.8305,1000,2352.209304
222.296942,1000,2369.491719
197.742663,1000,2386.963723
320.409287,1000,2404.42682
215.765645,1000,2421.378926
221.009153,1000,2438.721287
223.755506,1000,2455.688019
215.053738,1000,2472.478062
218.542331,1000,2489.539437
220.612272,1000,2506.738668
271.501417,1000,2523.679235
251.134443,1000,2540.697234
232.589002,1000,2557.909321
241.473446,1000,2574.805554
217.720886,1000,2591.647473
234.274738,1000,2608.801744
258.399254,1000,2626.011063
209.118858,1000,2642.764638
204.923939,1000,2659.538075
302.318719,1000,2676.299197
292.383929,1000,2693.046882
215.5711,1000,2709.796819
254.262892,1000,2726.229921
256.566136,1000,2743.180499
274.981604,1000,2760.198035
257.809004,1000,2777.421831
254.228497,1000,2794.13008
271.881583,1000,2810.72716
262.414087,1000,2827.504186
270.075922,1000,2844.336281
208.205026,1000,2861.305527
220.157523,1000,2878.515317
268.032658,1000,2895.951451
210.279277,1000,2912.94164
238.438198,1000,2929.748287
215.510209,1000,2946.67706
264.675302,1000,2963.688968
292.048278,1000,2980.904122
228.148103,1000,2998.192585
235.264207,1000,3014.994313
307.247201,1000,3032.073598
293.325412,1000,3049.058193
332.469576,1000,3066.37758
223.16429,1000,3082.491315
329.26311,1000,3099.277089
274.791368,1000,3116.016929
350.87597,1000,3133.002144
267.31481,1000,3150.084021
251.287215,1000,3167.397157
221.649974,1000,3184.42981
274.036748,1000,3201.186769
263.723485,1000,3218.434796
304.907553,1000,3235.313027
284.206525,1000,3252.796747
305.838415,1000,3269.856265
313.377656,1000,3287.14837
308.161277,1000,3304.430745
351.847925,1000,3321.278891
254.921383,1000,3338.352946
350.524564,1000,3355.231241
260.521661,1000,3372.226615
344.78234,1000,3389.719053
366.359278,1000,3406.981822
323.996227,1000,3424.104226
269.970168,1000,3440.494762
297.426051,1000,3457.81537
206.149669,1000,3474.935649
434.41135,1000,3491.99016
311.897417,1000,3509.088742
364.440219,1000,3526.212597
325.619784,1000,3543.063012
266.543243,1000,3560.219728
317.27354,1000,3576.792819
304.440676,1000,3593.812821
308.059048,1000,3611.398141
237.610649,1000,3628.664217
351.010055,1000,3646.263355
292.394623,1000,3678.208555
384.848372,1000,3695.474866
380.388781,1000,3712.681741
262.635328,1000,3729.855943
350.699627,1000,3746.752753
291.402178,1000,3764.305069
350.701954,1000,3781.389538
302.423608,1000,3798.847163
333.439029,1000,3816.098681
285.202826,1000,3832.396828
337.929777,1000,3849.313992
252.025453,1000,3866.164203
301.11433,1000,3883.374883
222.256496,1000,3900.23727
299.836844,1000,3917.322577
309.394295,1000,3934.253116
229.666136,1000,3951.575083
281.657692,1000,3968.797158
234.85169,1000,3986.122623
248.394622,1000,4003.038245
263.30305,1000,4020.169094
220.060564,1000,4037.285063
314.268735,1000,4054.491061
276.890384,1000,4071.611502
345.558131,1000,4088.738664
236.752222,1000,4105.549958
329.165224,1000,4122.943547
286.560677,1000,4139.610871
246.384087,1000,4156.373768
282.357355,1000,4173.32552
268.573507,1000,4189.645988
277.710381,1000,4207.122816
333.925447,1000,4224.42895
295.397922,1000,4241.780113
250.659085,1000,4258.532468
220.611163,1000,4275.529824
408.369454,1000,4292.396307
310.105678,1000,4309.651032
268.677569,1000,4327.001513
291.536676,1000,4343.615324
226.444515,1000,4360.626261
303.511625,1000,4377.680895
249.475613,1000,4394.959196
238.37626,1000,4412.33143
327.43724,1000,4429.451514
272.749766,1000,4446.619916
237.407705,1000,4463.948506
244.278444,1000,4481.118514
292.362555,1000,4498.492065
296.443026,1000,4515.290716
281.461345,1000,4532.659169
270.620125,1000,4548.31793
306.970158,1000,4565.504555
273.015951,1000,4582.934552
211.632843,1000,4599.91877
300.455062,1000,4617.680018
241.668258,1000,4634.559232
390.025422,1000,4651.35418
195.450294,1000,4668.311032
345.414345,1000,4685.445973
271.808354,1000,4702.93091
313.328437,1000,4720.306335
281.919295,1000,4737.422528
200.965106,1000,4754.85185
374.448809,1000,4771.931457
263.375931,1000,4789.198639
265.065692,1000,4806.189656
262.223449,1000,4823.302995
236.140867,1000,4840.127106
442.413865,1000,4857.093095
333.641483,1000,4874.585982
410.455595,1000,4891.558817
328.863872,1000,4908.78302
319.561145,1000,4925.027311
303.513882,1000,4941.761905
319.555352,1000,4959.994798
295.78961,1000,4977.929708
428.32901,1000,4997.131625
338.292698,1000,5013.986115
372.984374,1000,5031.488109
329.21735,1000,5048.670315
338.795603,1000,5065.683169
403.071259,1000,5082.838898
340.693597,1000,5100.287873
432.06303,1000,5117.8495
303.199422,1000,5134.755469
579.855927,1000,5151.957485
419.527864,1000,5168.936172
342.21508,1000,5186.242162
340.969172,1000,5203.279533
302.52959,1000,5220.924176
425.029323,1000,5238.322464
423.010112,1000,5255.276534
341.993472,1000,5272.358133
447.052113,1000,5288.946922
581.968572,1000,5305.991678
319.226968,1000,5323.134981
329.765643,1000,5340.121687
360.693281,1000,5357.575318
388.883459,1000,5374.250836
346.982041,1000,5391.188277
329.319741,1000,5408.299627
383.387064,1000,5425.602056
344.435727,1000,5457.820427
353.114388,1000,5475.057028
308.447356,1000,5492.298022
395.814487,1000,5509.47238
330.981753,1000,5526.533837
387.015435,1000,5543.624488
293.072226,1000,5560.306734
322.45163,1000,5577.408689
366.297901,1000,5594.553665
669.777773,1000,5611.627312
334.394083,1000,5628.659864
355.506134,1000,5645.686483
455.539285,1000,5662.334606
331.717891,1000,5679.433691
295.15394,1000,5696.6371
400.329552,1000,5713.876553
528.489743,1000,5730.82193
366.246635,1000,5748.242366
417.489754,1000,5765.341307
247.955003,1000,5782.647178
335.11505,1000,5800.28277
500.153292,1000,5817.572094
407.920355,1000,5834.706824
473.326202,1000,5851.729509
403.87965,1000,5868.927361
479.412153,1000,5886.199172
266.262245,1000,5903.29505
383.984762,1000,5920.445547
372.414289,1000,5937.468621
508.939013,1000,5954.37434
480.083381,1000,5971.617081
472.292106,1000,5988.890891
362.709605,1000,6006.408824
370.315695,1000,6023.888727
393.265159,1000,6039.931811
354.692171,1000,6057.044908
331.387812,1000,6074.406075
402.608193,1000,6091.62338
499.618166,1000,6109.169134
302.271882,1000,6126.896478
343.494227,1000,6144.212492
349.915768,1000,6161.361578
453.138788,1000,6178.652301
334.803941,1000,6195.43899
468.667811,1000,6212.553357
389.050046,1000,6229.69024
390.297006,1000,6246.696078
311.801136,1000,6264.033044
453.286679,1000,6281.553089
487.089081,1000,6298.823549
375.375565,1000,6315.848997
510.877794,1000,6333.078719
596.236929,1000,6350.70142
519.681146,1000,6368.172137
494.70977,1000,6385.400411
376.142702,1000,6401.990558
510.636801,1000,6419.131061
480.196633,1000,6436.356976
529.987925,1000,6453.492029
446.598425,1000,6470.98091
515.344121,1000,6488.33671
524.646457,1000,6505.391069
401.098685,1000,6523.007664
463.239662,1000,6540.420359
362.416575,1000,6557.675647
390.538464,1000,6575.079892
480.76232,1000,6592.496744
370.13716,1000,6609.718176
338.268635,1000,6627.060484
554.304831,1000,6644.119529
520.066686,1000,6661.201477
381.637328,1000,6678.828303
679.777095,1000,6695.791756
464.855655,1000,6712.95324
568.993391,1000,6730.039117
568.96007,1000,6747.306426
357.824363,1000,6763.696376
475.903963,1000,6780.670167
453.055142,1000,6797.503614
352.859468,1000,6814.466399
615.681954,1000,6831.445324
537.90199,1000,6848.624683
460.891553,1000,6866.041024
508.953171,1000,6883.455916
539.805527,1000,6900.739145
480.15768,1000,6918.190565
560.846201,1000,6935.288849
537.516707,1000,6952.606517
360.415102,1000,6969.938113
453.822688,1000,6987.257131
357.586049,1000,7004.590879
588.840006,1000,7021.767437
472.388011,1000,7039.293875
487.539742,1000,7056.083646
528.144256,1000,7073.208691
521.751261,1000,7090.58526
455.587412,1000,7107.541111
476.408968,1000,7124.701642
611.779121,1000,7141.160518
426.251777,1000,7158.434863
448.115976,1000,7175.796893
518.714145,1000,7193.111235
466.634197,1000,7225.61634
384.060711,1000,7242.964222
448.747765,1000,7260.145337
564.094917,1000,7277.574967
340.478014,1000,7295.014766
574.435474,1000,7311.880095
396.420198,1000,7329.315936
431.700191,1000,7346.634381
460.100925,1000,7363.880643
425.331258,1000,7381.141661
396.256081,1000,7398.394366
433.687876,1000,7415.61206
510.864463,1000,7432.724339
404.095767,1000,7449.466815
496.091103,1000,7466.697662
460.509148,1000,7484.075288
471.93756,1000,7501.046796
497.090386,1000,7517.668267
485.202222,1000,7534.92152
451.133828,1000,7552.093675
495.913534,1000,7569.137275
510.944263,1000,7586.109304
398.981158,1000,7603.404344
477.578358,1000,7620.644404
457.347279,1000,7637.574633
429.732982,1000,7654.847218
427.497668,1000,7672.085759
514.159445,1000,7689.301734
493.735866,1000,7706.228714
515.175944,1000,7723.573802
558.414916,1000,7740.768075
501.559617,1000,7758.029821
500.374929,1000,7775.135587
498.300147,1000,7792.11439
