# {"t_start": 1606763228.5401208, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
274.844265,1000,1892.12373
296.905316,1000,3673.924937
401.632792,1000,5443.432251
468.634986,1000,7218.300418
570.840229,1000,8992.31933
663.603948,1000,10768.307061
739.453514,1000,12538.677368
807.857289,1000,14315.567462
821.646414,1000,16090.375236
748.04743,1000,17860.614279
774.710062,1000,19630.104306
737.912991,1000,21402.442042
615.394908,1000,23174.682479
547.119128,1000,24952.389715
485.348442,1000,26747.220375
867.698114,1000,28539.249129
832.22762,1000,30240.530795
677.621465,1000,31429.900968
609.822496,1000,32607.481408
593.131838,1000,33806.257499
821.147807,1000,34976.753796
3548
168.615066,1000,310.272034
177.425437,1000,331.26304
93.413226,1000,349.713727
179.312951,1000,370.540986
164.526428,1000,391.4118
251.508886,1000,409.610996
225.574624,1000,427.607836
233.38113,1000,446.130325
187.561318,1000,464.817436
159.470445,1000,482.718367
147.424735,1000,501.254798
170.620746,1000,519.314452
161.864953,1000,537.515809
184.750355,1000,555.687477
152.527633,1000,574.079577
165.524087,1000,593.274518
184.943406,1000,614.487456
189.385149,1000,633.087699
147.42058,1000,651.506052
199.541383,1000,669.734441
173.77485,1000,690.891096
202.857159,1000,710.748332
239.270916,1000,730.007499
213.956899,1000,749.512294
226.890599,1000,767.543462
238.65875,1000,786.301075
140.820933,1000,805.943573
130.246024,1000,824.772718
222.126237,1000,843.179861
172.009904,1000,861.679634
125.508256,1000,881.385327
175.016047,1000,901.274464
156.00188,1000,919.503853
172.487788,1000,938.374982
197.427769,1000,960.134565
133.463513,1000,984.007975
199.221684,1000,1005.336954
187.967622,1000,1028.658459
201.836543,1000,1050.439625
160.195222,1000,1071.816313
225.182808,1000,1092.598469
103.106717,1000,1114.278449
192.954183,1000,1135.028358
178.803718,1000,1155.612042
206.92207,1000,1176.64037
223.034384,1000,1197.546634
173.320163,1000,1218.487561
183.098271,1000,1239.622954
263.210176,1000,1261.781399
230.119744,1000,1284.518481
172.658736,1000,1307.773472
198.843084,1000,1330.671758
197.627206,1000,1352.681347
187.984255,1000,1373.797323
198.271135,1000,1394.585145
218.296181,1000,1413.467858
181.46988,1000,1432.863584
164.494258,1000,1452.613445
241.181862,1000,1472.533362
210.148891,1000,1492.005037
204.666623,1000,1511.328653
233.472915,1000,1531.061147
164.973545,1000,1549.356244
221.307719,1000,1568.843194
247.892843,1000,1588.775343
193.375847,1000,1607.574316
190.515717,1000,1629.001135
172.38682,1000,1647.601618
212.940551,1000,1668.144106
254.849545,1000,1687.963151
200.91937,1000,1707.136989
214.255512,1000,1726.318437
200.952659,1000,1746.164017
160.239711,1000,1765.536847
211.118661,1000,1785.053162
255.278378,1000,1805.977715
188.002347,1000,1825.121784
235.752122,1000,1846.019047
187.619264,1000,1867.39123
241.234645,1000,1904.810894
221.769307,1000,1924.103265
203.972453,1000,1943.9238
272.749403,1000,1963.055644
255.701947,1000,1981.339922
265.742214,1000,2000.611194
219.052764,1000,2019.548408
304.533118,1000,2038.279542
203.669585,1000,2057.089686
201.045678,1000,2077.290384
338.073671,1000,2096.019301
218.535661,1000,2113.663901
248.057428,1000,2131.316052
232.348621,1000,2148.837271
206.997192,1000,2165.969524
204.742303,1000,2182.743988
220.201199,1000,2199.547829
198.885251,1000,2217.253333
190.236544,1000,2234.46253
201.398508,1000,2251.757544
209.007427,1000,2268.137486
241.903793,1000,2285.114279
196.164989,1000,2302.18359
237.486516,1000,2319.295107
214.538563,1000,2336.248059
260.257721,1000,2352.270524
290.086673,1000,2369.553311
244.167813,1000,2387.024274
269.967693,1000,2404.485405
240.693045,1000,2421.43835
213.45773,1000,2438.784894
221.29972,1000,2455.749257
205.453448,1000,2472.538281
210.370319,1000,2489.609658
231.626205,1000,2506.799214
248.780896,1000,2523.742579
239.158021,1000,2540.756545
213.795218,1000,2557.974942
256.971584,1000,2574.864645
259.329936,1000,2591.705628
225.820458,1000,2608.861162
258.155935,1000,2626.074823
243.341776,1000,2642.826235
234.410411,1000,2659.601768
217.459491,1000,2676.35916
201.516003,1000,2693.102142
198.995881,1000,2709.86029
201.412946,1000,2726.288401
229.524084,1000,2743.236884
293.448152,1000,2760.258523
260.529041,1000,2777.477907
339.331706,1000,2794.193437
236.945613,1000,2810.787478
214.788012,1000,2827.564867
316.037565,1000,2844.394721
313.129765,1000,2861.36646
201.106479,1000,2878.578818
229.225417,1000,2896.005688
194.806876,1000,2913.002449
246.123077,1000,2929.810293
205.485338,1000,2946.732027
192.292163,1000,2963.750513
180.56535,1000,2980.968353
182.986517,1000,2998.249789
256.387436,1000,3015.058572
230.887263,1000,3032.135127
288.558695,1000,3049.113666
311.681792,1000,3066.433328
301.544343,1000,3082.554874
303.386603,1000,3099.33265
357.530153,1000,3116.07888
313.229656,1000,3133.062052
274.177461,1000,3150.147179
279.23889,1000,3167.460618
325.488624,1000,3184.488602
279.268126,1000,3201.248373
271.955628,1000,3218.496964
318.029721,1000,3235.373316
267.699577,1000,3252.866663
324.015366,1000,3269.915334
306.743723,1000,3287.207717
407.357267,1000,3304.491748
272.210742,1000,3321.340183
302.149482,1000,3338.41036
277.896235,1000,3355.294234
245.431512,1000,3372.287709
265.182135,1000,3389.778946
310.746873,1000,3407.043366
323.452338,1000,3424.164199
215.022715,1000,3440.558388
323.764555,1000,3457.883597
166.908565,1000,3474.999403
305.73821,1000,3492.05354
331.620353,1000,3509.145523
318.391288,1000,3526.275811
412.454227,1000,3543.116691
280.783272,1000,3560.283184
326.506662,1000,3576.850508
258.352094,1000,3593.876238
279.491851,1000,3611.460094
274.203029,1000,3628.726371
265.709175,1000,3646.320877
354.459069,1000,3678.271229
312.464651,1000,3695.530962
334.751648,1000,3712.743095
285.820674,1000,3729.916901
296.4848,1000,3746.81495
310.142273,1000,3764.361772
306.9174,1000,3781.449871
375.905135,1000,3798.907299
436.645446,1000,3816.159323
292.03512,1000,3832.454978
382.618486,1000,3849.373444
279.816125,1000,3866.226391
278.427888,1000,3883.442269
327.099602,1000,3900.296636
186.818256,1000,3917.386234
273.11138,1000,3934.308496
280.505547,1000,3951.637704
334.012719,1000,3968.858524
258.29321,1000,3986.180059
324.835781,1000,4003.102159
248.485887,1000,4020.230551
257.559737,1000,4037.34664
276.384584,1000,4054.555087
307.355343,1000,4071.672931
344.632874,1000,4088.802201
262.882419,1000,4105.600239
285.460731,1000,4123.004586
313.589237,1000,4139.672374
265.964822,1000,4156.43588
234.25024,1000,4173.38926
302.873771,1000,4189.702006
378.971728,1000,4207.179833
369.346492,1000,4224.486274
328.218581,1000,4241.841632
261.397993,1000,4258.595547
250.044457,1000,4275.587813
241.06223,1000,4292.456784
278.512542,1000,4309.715088
227.718753,1000,4327.063351
260.190558,1000,4343.675091
221.148802,1000,4360.682757
214.794441,1000,4377.742998
210.446801,1000,4395.01743
309.407493,1000,4412.387337
219.487679,1000,4429.510732
263.48406,1000,4446.681352
249.876943,1000,4464.004154
242.369063,1000,4481.178096
199.008958,1000,4498.5563
206.447099,1000,4515.354271
236.052148,1000,4532.719626
268.097353,1000,4548.379648
245.670617,1000,4565.562227
224.265811,1000,4582.996304
272.002389,1000,4599.979699
223.786101,1000,4617.740509
241.509339,1000,4634.620035
259.922643,1000,4651.41358
236.218385,1000,4668.370714
259.777546,1000,4685.50261
206.014051,1000,4702.994681
376.173784,1000,4720.361737
222.892154,1000,4737.484153
186.448057,1000,4754.913316
274.78678,1000,4771.991646
475.105199,1000,4789.261604
243.871399,1000,4806.248852
272.404823,1000,4823.36711
335.965017,1000,4840.190296
256.81749,1000,4857.152761
209.682845,1000,4874.646812
291.750089,1000,4891.618379
359.876392,1000,4908.840096
352.147977,1000,4925.096261
342.897132,1000,4941.826292
352.834595,1000,4960.063778
419.044698,1000,4977.992893
320.012089,1000,4997.193887
338.830401,1000,5014.043609
321.956587,1000,5031.544623
359.636357,1000,5048.733772
404.331785,1000,5065.743261
308.9843,1000,5082.89696
415.946577,1000,5100.347687
352.377756,1000,5117.912778
305.068533,1000,5134.818446
383.199366,1000,5152.019252
321.730442,1000,5168.995836
409.593825,1000,5186.301057
266.505996,1000,5203.33703
422.801204,1000,5220.984443
356.597636,1000,5238.379503
302.445618,1000,5255.339993
328.134984,1000,5272.417785
303.252426,1000,5289.007645
495.826091,1000,5306.051483
390.844249,1000,5323.195473
335.325847,1000,5340.184306
352.746889,1000,5357.635664
388.80084,1000,5374.312242
274.850907,1000,5391.247873
327.253234,1000,5408.361918
366.748771,1000,5425.663195
415.690022,1000,5457.896589
460.912957,1000,5475.116223
323.035629,1000,5492.357201
252.075882,1000,5509.53015
400.330838,1000,5526.597564
374.01313,1000,5543.685782
292.547827,1000,5560.365815
409.665658,1000,5577.46673
423.93778,1000,5594.615578
299.06945,1000,5611.686579
407.018577,1000,5628.721105
534.107093,1000,5645.744363
283.691997,1000,5662.398505
456.800078,1000,5679.494942
273.995578,1000,5696.699174
327.491755,1000,5713.942606
444.154368,1000,5730.881452
451.61704,1000,5748.301478
439.501206,1000,5765.396445
475.249685,1000,5782.703776
459.54888,1000,5800.343844
278.563953,1000,5817.631929
497.588085,1000,5834.764205
326.828522,1000,5851.789912
304.103544,1000,5868.988106
377.434659,1000,5886.25927
301.163463,1000,5903.357452
393.860071,1000,5920.503578
278.935476,1000,5937.531074
438.587438,1000,5954.434905
448.64477,1000,5971.675574
447.485258,1000,5988.949724
357.419062,1000,6006.466447
314.039204,1000,6023.948121
373.890424,1000,6039.991499
315.480278,1000,6057.106545
488.368424,1000,6074.467572
293.689822,1000,6091.682551
525.220074,1000,6109.230725
495.968737,1000,6126.959897
411.451009,1000,6144.274151
375.002717,1000,6161.420495
385.521342,1000,6178.708098
485.717931,1000,6195.502577
495.380881,1000,6212.611617
380.725521,1000,6229.749457
318.57716,1000,6246.755514
375.452334,1000,6264.096783
393.801071,1000,6281.611633
479.418528,1000,6298.881317
