# {"t_start": 1606583638.2179532, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
186.224281,1000,1677.590721
188.598458,1000,3559.247536
254.73233,1000,5505.330462
483.414546,1000,7274.115826
569.693094,1000,9071.548677
573.726965,1000,10870.318504
754.772047,1000,12665.262074
816.645996,1000,14458.675042
809.902313,1000,16259.813192
805.04079,1000,18058.252521
852.54787,1000,19859.179751
767.957699,1000,21661.9648
688.4292,1000,23461.617575
721.282574,1000,25261.613303
392.609258,1000,27058.366066
816.596455,1000,28855.952513
853.166134,1000,30651.383955
700.011394,1000,32447.382164
850.827236,1000,34240.717722
588.406711,1000,36025.485932
822.32161,1000,37784.084342
816.03468,1000,39549.802922
588.631671,1000,41321.282958
13.775245,1000,370.725174
221.66778,1000,388.261552
145.476621,1000,406.429907
220.273282,1000,423.640641
253.042588,1000,441.070832
168.683868,1000,458.463966
217.404864,1000,476.190478
175.098596,1000,493.526586
184.183525,1000,511.204329
146.454328,1000,528.325294
153.496077,1000,545.071162
181.450331,1000,561.763531
133.776003,1000,579.583524
153.553417,1000,596.379928
210.643923,1000,613.135679
160.868579,1000,630.202984
159.930871,1000,647.40867
160.89713,1000,663.611442
170.519479,1000,680.424277
161.499388,1000,697.458235
153.371683,1000,714.570301
156.376373,1000,731.310667
150.916735,1000,748.041903
219.844997,1000,765.019658
142.058286,1000,782.353353
173.666004,1000,799.033555
159.877336,1000,815.739131
211.47922,1000,832.544771
214.435687,1000,849.674299
205.374525,1000,866.620842
254.068832,1000,883.717966
163.296459,1000,901.226359
184.997816,1000,918.078671
209.200056,1000,934.586332
205.032721,1000,951.194201
209.007391,1000,968.019455
212.203575,1000,984.791351
219.995029,1000,1001.861545
226.857597,1000,1017.392797
169.238425,1000,1033.982885
228.530662,1000,1051.15193
200.705377,1000,1067.898966
171.115677,1000,1084.74892
205.336143,1000,1102.387316
257.37094,1000,1119.684094
214.463031,1000,1136.463371
299.231723,1000,1152.946245
287.235771,1000,1169.990945
235.076385,1000,1186.833835
266.888367,1000,1203.549511
221.955178,1000,1220.241301
187.05396,1000,1236.897979
230.453601,1000,1253.696246
190.810061,1000,1270.627743
176.736725,1000,1287.522226
245.011065,1000,1304.480903
220.163386,1000,1321.090778
307.084725,1000,1338.065414
205.489854,1000,1355.212142
265.59148,1000,1371.940072
207.5409,1000,1387.337684
169.916916,1000,1404.298461
190.989871,1000,1421.223672
262.812967,1000,1438.423101
179.768003,1000,1454.792192
254.650071,1000,1472.010428
247.592147,1000,1488.518356
223.16768,1000,1505.158921
200.146793,1000,1522.155906
246.954929,1000,1539.032375
253.166381,1000,1555.874977
202.164079,1000,1573.067803
196.246222,1000,1589.891492
205.09447,1000,1606.848787
203.866304,1000,1623.686205
298.947009,1000,1640.505642
263.862392,1000,1657.430743
312.14342,1000,1688.231035
230.864767,1000,1704.951644
200.036547,1000,1722.532239
221.042068,1000,1739.600875
230.291401,1000,1755.720183
223.678351,1000,1772.397786
232.771031,1000,1789.308992
189.098001,1000,1806.213515
195.769985,1000,1822.974304
219.656353,1000,1840.30721
281.799967,1000,1856.836718
216.569923,1000,1873.750479
224.778544,1000,1890.4307
229.342251,1000,1907.043181
241.138858,1000,1923.980459
271.220092,1000,1941.345811
366.183956,1000,1960.042689
207.832023,1000,1976.96813
235.100369,1000,1994.315242
235.738345,1000,2011.254133
251.9789,1000,2027.654075
263.113946,1000,2044.535421
304.055696,1000,2061.443307
318.254338,1000,2078.926743
273.648146,1000,2098.269054
213.304153,1000,2116.242769
201.445251,1000,2135.173139
252.503543,1000,2153.868004
192.568229,1000,2172.277553
185.86887,1000,2190.703717
176.558252,1000,2209.144193
208.861215,1000,2227.58617
226.923066,1000,2247.687162
175.67327,1000,2266.237859
248.453128,1000,2284.372578
223.302338,1000,2302.87559
171.578873,1000,2321.226357
269.659733,1000,2339.737162
185.601364,1000,2358.276249
264.072744,1000,2377.263878
242.201148,1000,2396.426472
246.994632,1000,2414.858706
272.31083,1000,2433.81588
186.751057,1000,2452.186472
213.073206,1000,2470.244998
265.774169,1000,2488.552859
281.614743,1000,2507.505861
315.302472,1000,2524.760885
276.16697,1000,2544.463359
261.810219,1000,2563.281559
294.445803,1000,2582.137297
262.157313,1000,2600.738387
249.022408,1000,2619.003767
215.626244,1000,2637.64174
241.049395,1000,2656.354899
166.128548,1000,2675.255593
185.425258,1000,2693.851693
259.813429,1000,2712.921447
267.087998,1000,2731.293154
189.791697,1000,2749.668837
255.093161,1000,2767.729542
241.833798,1000,2786.63552
206.604478,1000,2804.90534
216.120376,1000,2823.212962
218.261985,1000,2840.214465
208.286977,1000,2857.156518
210.936783,1000,2874.271619
251.270581,1000,2892.493841
272.526815,1000,2909.930878
205.354087,1000,2928.500922
189.381426,1000,2946.978245
292.237765,1000,2965.259228
274.770294,1000,2983.780956
319.937737,1000,3002.060927
273.662213,1000,3021.400781
316.210393,1000,3040.417615
313.540429,1000,3058.861254
241.848608,1000,3076.236954
248.334607,1000,3094.261998
262.096161,1000,3113.026015
245.870541,1000,3131.347736
233.602119,1000,3149.463035
273.865789,1000,3167.618353
245.205213,1000,3186.24375
339.300604,1000,3205.006505
359.272295,1000,3223.871979
265.834535,1000,3242.721519
323.836594,1000,3261.397676
230.395378,1000,3280.730086
