# {"t_start": 1606583638.1892374, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t1.182.660721,1000,1677.61853
188.396497,1000,3559.27596
326.797959,1000,5505.357175
449.669229,1000,7274.14486
569.563517,1000,9071.577557
573.649166,1000,10870.347275
766.18468,1000,12665.290784
812.794829,1000,14458.70086
805.508198,1000,16259.842273
810.51552,1000,18058.278629
850.473419,1000,19859.208492
768.129811,1000,21661.992738
307.703758,1000,23461.644211
744.435909,1000,25261.637251
584.253043,1000,27058.391674
828.572316,1000,28855.978727
849.753404,1000,30651.408214
701.101757,1000,32447.414768
850.931001,1000,34240.747068
792.347806,1000,36025.512047
822.432027,1000,37784.113027
817.015534,1000,39549.830636
647.985621,1000,41321.302253
6,1000,370.745037
185.053021,1000,388.281578
160.598588,1000,406.449066
187.690045,1000,423.660462
178.806929,1000,441.075966
224.485869,1000,458.484828
184.15781,1000,476.207787
141.8231,1000,493.54265
211.865674,1000,511.226261
160.29226,1000,528.34291
175.734408,1000,545.089942
151.294248,1000,561.781215
221.348071,1000,579.601278
178.095058,1000,596.398531
284.864025,1000,613.155485
145.305402,1000,630.220745
144.002085,1000,647.426895
167.331763,1000,663.627254
174.849597,1000,680.441392
195.223728,1000,697.476513
227.852461,1000,714.587747
189.100858,1000,731.328616
196.914025,1000,748.059295
148.13985,1000,765.038563
362.900143,1000,782.370988
247.720418,1000,799.051283
162.993168,1000,815.758971
183.289858,1000,832.562279
172.137628,1000,849.693389
228.297817,1000,866.640715
192.060658,1000,883.737818
225.245344,1000,901.245467
170.025527,1000,918.096296
165.237774,1000,934.606169
236.899661,1000,951.211452
232.704353,1000,968.037394
227.942666,1000,984.8091
322.27811,1000,1001.875689
240.855334,1000,1017.412889
236.895083,1000,1033.998307
211.42516,1000,1051.16954
264.84489,1000,1067.916654
210.312315,1000,1084.766422
261.268601,1000,1102.407276
240.669873,1000,1119.700756
199.76523,1000,1136.480735
229.158736,1000,1152.963554
220.11149,1000,1170.006724
243.574213,1000,1186.848456
200.443572,1000,1203.567333
163.853498,1000,1220.2611
241.164781,1000,1236.917816
188.129351,1000,1253.713943
236.10086,1000,1270.647757
209.51174,1000,1287.538249
253.375508,1000,1304.498705
246.612564,1000,1321.108209
203.461249,1000,1338.082523
231.609811,1000,1355.227848
346.847262,1000,1371.957579
334.295191,1000,1387.358721
258.798853,1000,1404.316195
199.092987,1000,1421.241217
210.474423,1000,1438.437803
256.788643,1000,1454.812096
199.69073,1000,1472.03031
215.367865,1000,1488.534132
186.443546,1000,1505.178797
291.612363,1000,1522.174493
237.30098,1000,1539.049949
221.032766,1000,1555.894848
203.233527,1000,1573.087641
310.016987,1000,1589.909249
204.898081,1000,1606.866465
313.647675,1000,1623.70382
210.436845,1000,1640.52083
179.603527,1000,1657.446778
194.731281,1000,1688.248748
220.126227,1000,1704.969188
265.287833,1000,1722.550056
190.177007,1000,1739.617528
233.334243,1000,1755.738045
234.231042,1000,1772.417646
217.395182,1000,1789.326536
206.617515,1000,1806.233329
177.509812,1000,1822.991699
214.60202,1000,1840.320475
214.921182,1000,1856.854204
191.515643,1000,1873.766914
318.605249,1000,1890.448807
263.402589,1000,1907.059877
274.754535,1000,1924.000351
234.048638,1000,1941.365683
254.419027,1000,1960.061346
269.337773,1000,1976.985452
