# {"t_start": 1606583638.1510162, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t1183.918816,1000,1677.656705
188.782404,1000,3559.310988
244.044447,1000,5505.395774
499.155679,1000,7274.183353
569.931131,1000,9071.615524
574.283647,1000,10870.385427
771.110685,1000,12665.34585
817.030291,1000,14458.739358
808.190062,1000,16259.879831
804.798378,1000,18058.31683
854.828605,1000,19859.246675
765.161049,1000,21662.03262
437.239484,1000,23461.682347
748.782523,1000,25261.676538
486.157362,1000,27058.421669
828.609008,1000,28856.017222
843.125919,1000,30651.446449
699.98186,1000,32447.448963
850.241144,1000,34240.785205
794.561624,1000,36025.551116
821.562257,1000,37784.143304
817.510354,1000,39549.868654
652.893826,1000,41321.340553
14,1000,370.802654
163.535579,1000,388.338662
173.767751,1000,406.509588
227.544365,1000,423.725255
215.239334,1000,441.135324
162.498198,1000,458.539259
163.305599,1000,476.267199
231.113574,1000,493.598259
198.524131,1000,511.283532
254.997913,1000,528.398609
151.578395,1000,545.149339
199.502199,1000,561.838475
210.769867,1000,579.658477
216.000299,1000,596.458441
151.839018,1000,613.212651
139.067656,1000,630.279917
142.707058,1000,647.484554
189.526265,1000,663.686645
143.089431,1000,680.496534
167.786684,1000,697.535265
181.900299,1000,714.645113
187.407815,1000,731.385006
164.754876,1000,748.118636
156.689283,1000,765.098188
203.188961,1000,782.427532
161.561549,1000,799.110112
260.882469,1000,815.820168
199.328477,1000,832.62165
156.692442,1000,849.752751
166.684022,1000,866.700078
210.476954,1000,883.794339
183.092679,1000,901.304858
243.169658,1000,918.15485
160.466283,1000,934.663799
208.499628,1000,951.269216
183.914023,1000,968.095362
206.221815,1000,984.866423
236.085354,1000,1001.932926
237.5488,1000,1017.472242
187.00315,1000,1034.060012
207.647192,1000,1051.226753
223.36086,1000,1067.971528
185.112336,1000,1084.825812
211.159585,1000,1102.46439
176.60522,1000,1119.757908
268.862934,1000,1136.536528
207.116743,1000,1153.022899
248.502694,1000,1170.061896
170.469393,1000,1186.905995
239.068073,1000,1203.624348
265.581979,1000,1220.318182
201.281234,1000,1236.977219
216.798509,1000,1253.773271
204.061912,1000,1270.707127
278.470304,1000,1287.593783
184.66404,1000,1304.556042
273.916139,1000,1321.167578
215.39904,1000,1338.141909
197.180856,1000,1355.288912
243.393088,1000,1372.016919
268.976397,1000,1387.412536
201.763196,1000,1404.375087
207.72637,1000,1421.300638
208.576081,1000,1438.497169
242.45846,1000,1454.871384
259.365784,1000,1472.089363
236.796781,1000,1488.590801
190.063381,1000,1505.235717
210.804105,1000,1522.233571
237.85103,1000,1539.109215
225.069144,1000,1555.954182
207.190024,1000,1573.149627
169.085442,1000,1589.968596
169.098722,1000,1606.92587
177.093811,1000,1623.763067
245.578625,1000,1640.580517
216.989739,1000,1657.50625
168.827205,1000,1688.303888
261.159517,1000,1705.028575
231.85191,1000,1722.607845
250.729859,1000,1739.677881
218.733061,1000,1755.795371
263.28822,1000,1772.477031
247.210094,1000,1789.386047
189.214855,1000,1806.29043
248.07395,1000,1823.051191
247.872557,1000,1840.375385
237.817561,1000,1856.913257
213.495848,1000,1873.824221
321.749132,1000,1890.506475
285.730258,1000,1907.115058
198.629341,1000,1924.057577
193.242049,1000,1941.425829
252.426314,1000,1960.121604
256.275962,1000,1977.044784
200.643196,1000,1994.392099
196.167025,1000,2011.333587
327.5483,1000,2027.731066
201.950386,1000,2044.610423
231.411677,1000,2061.518281
298.682118,1000,2079.000293
223.503002,1000,2098.346973
197.811061,1000,2116.319662
335.101915,1000,2135.249915
224.427361,1000,2153.94522
221.837494,1000,2172.352393
200.620176,1000,2190.776578
185.218734,1000,2209.221428
262.256903,1000,2227.664889
310.546555,1000,2247.764129
198.603196,1000,2266.31473
249.65519,1000,2284.449857
195.335054,1000,2302.954793
259.905233,1000,2321.305344
217.512392,1000,2339.814252
207.755601,1000,2358.353085
260.054317,1000,2377.341606
226.029568,1000,2396.49401
206.343238,1000,2414.93989
239.723159,1000,2433.884856
256.932058,1000,2452.263572
263.686215,1000,2470.316816
236.939327,1000,2488.628806
252.980065,1000,2507.583211
225.693325,1000,2524.836205
244.632153,1000,2544.539568
275.535379,1000,2563.358554
241.683457,1000,2582.21415
234.64806,1000,2600.816152
238.697549,1000,2619.079455
273.840909,1000,2637.713352
248.471863,1000,2656.434111
212.069272,1000,2675.33227
183.907809,1000,2693.930849
331.17273,1000,2713.000685
227.277912,1000,2731.368055
248.028359,1000,2749.745749
216.391113,1000,2767.807558
261.004867,1000,2786.717016
213.249116,1000,2804.982018
189.482653,1000,2823.292183
242.981559,1000,2840.291704
261.639346,1000,2857.232759
