# {"t_start": 1606650403.9481661, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
169.815629,1000,1711.641775
238.992387,1000,3508.93995
432.999191,1000,5302.224443
488.777032,1000,7102.326204
519.060875,1000,8901.285084
765.972722,1000,10693.55055
754.872933,1000,12493.047457
799.216456,1000,14298.035576
838.249944,1000,16004.113769
821.145347,1000,17608.964197
845.710373,1000,19299.628144
376.432466,1000,20869.575207
493.467947,1000,22260.173201
8799,1000,178.250575
234.001134,1000,197.811442
168.455977,1000,215.632717
195.852639,1000,233.979332
203.444327,1000,253.426555
213.121706,1000,272.893968
266.44567,1000,290.108316
234.584207,1000,306.815371
255.20124,1000,323.850423
290.493063,1000,340.739065
235.801096,1000,357.707922
294.184172,1000,374.885136
230.694968,1000,392.281786
205.468946,1000,409.508232
270.125687,1000,427.116525
238.065961,1000,444.406358
219.102478,1000,461.670698
312.657259,1000,478.93963
265.09264,1000,496.400985
278.117542,1000,513.797119
252.480609,1000,531.063722
239.996073,1000,548.370483
186.876048,1000,565.780733
234.513833,1000,583.349592
265.120201,1000,600.420719
287.994928,1000,617.477152
210.233593,1000,634.663538
177.548115,1000,652.000181
238.516275,1000,668.12083
160.528632,1000,684.573261
198.303765,1000,702.529796
231.860023,1000,719.875918
130.952835,1000,737.433371
225.508422,1000,754.80271
176.042336,1000,771.879056
194.287208,1000,788.873683
304.023788,1000,806.268768
253.229733,1000,823.955705
238.972492,1000,841.335369
212.131361,1000,858.733493
223.562839,1000,875.547339
224.892948,1000,892.630852
248.126963,1000,910.087569
288.277568,1000,927.757102
180.000241,1000,944.584672
276.270476,1000,962.060468
231.669799,1000,979.534282
224.511797,1000,997.150805
318.19819,1000,1014.386096
185.180884,1000,1031.037198
294.699358,1000,1048.200531
243.300231,1000,1065.395533
312.042483,1000,1082.767856
177.256383,1000,1100.452882
263.600508,1000,1118.16064
212.331047,1000,1135.243156
169.167164,1000,1152.298264
213.911734,1000,1169.695751
157.451743,1000,1187.552477
200.2803,1000,1204.96706
186.878086,1000,1221.715808
308.486848,1000,1239.009676
175.424146,1000,1256.600444
166.58268,1000,1274.111294
265.899933,1000,1291.534769
265.350495,1000,1308.802036
234.868713,1000,1326.169675
197.717968,1000,1343.412445
279.733316,1000,1360.806639
303.049796,1000,1378.341331
272.450413,1000,1395.443151
227.592798,1000,1411.845276
225.450088,1000,1429.263938
215.410754,1000,1446.579545
201.474823,1000,1463.610427
243.297847,1000,1480.985004
244.430936,1000,1498.062926
291.986289,1000,1515.168429
325.052683,1000,1533.885427
235.764277,1000,1551.829485
126.745266,1000,1569.434822
183.947856,1000,1586.774443
223.018922,1000,1603.941037
215.590913,1000,1621.362833
288.592798,1000,1638.514311
215.307595,1000,1656.206181
230.191343,1000,1673.662039
251.474954,1000,1690.776493
239.271681,1000,1722.751062
260.43329,1000,1740.277269
205.987023,1000,1758.062805
262.121789,1000,1775.923798
265.612586,1000,1792.023305
266.794876,1000,1809.59149
232.243555,1000,1827.056817
230.446944,1000,1844.579645
226.992914,1000,1864.470556
209.051461,1000,1882.813188
247.017584,1000,1900.123031
215.809955,1000,1917.597352
218.700418,1000,1934.488014
197.041529,1000,1952.108244
195.512371,1000,1969.435259
244.651929,1000,1987.006985
205.114273,1000,2004.697093
295.43348,1000,2022.30047
256.55351,1000,2039.731767
192.403232,1000,2057.401687
230.689347,1000,2074.753988
266.568739,1000,2092.165302
254.410951,1000,2109.64071
293.761018,1000,2126.759819
243.649832,1000,2144.420542
248.756736,1000,2161.053678
240.951663,1000,2178.63356
265.879918,1000,2196.268359
262.992281,1000,2213.919183
306.194434,1000,2231.614981
266.705562,1000,2248.955306
257.014395,1000,2266.548622
273.343562,1000,2283.559167
268.762539,1000,2301.075643
264.200567,1000,2318.769367
277.180721,1000,2336.302698
245.640326,1000,2353.555425
264.524044,1000,2370.689279
249.292854,1000,2387.669543
252.562961,1000,2405.045127
210.305014,1000,2422.416127
321.873669,1000,2439.970725
237.696586,1000,2457.321423
264.2101,1000,2474.512878
302.494048,1000,2491.449887
269.168257,1000,2508.59987
227.231293,1000,2526.138461
216.875606,1000,2542.803244
247.968266,1000,2559.848835
194.878765,1000,2577.533396
270.375197,1000,2595.323389
328.085574,1000,2612.870688
196.153705,1000,2630.651553
263.44456,1000,2647.63971
223.153293,1000,2664.77702
235.338155,1000,2682.113356
306.111104,1000,2699.310594
190.477493,1000,2716.52762
255.745484,1000,2733.763539
253.6681,1000,2751.216116
216.367637,1000,2768.441358
229.727279,1000,2785.688014
278.51803,1000,2803.000912
210.044504,1000,2820.353203
315.098567,1000,2837.47521
251.883676,1000,2855.109198
244.355647,1000,2872.984349
211.518995,1000,2890.675116
219.87995,1000,2906.884602
235.365679,1000,2924.212247
225.981416,1000,2941.635075
235.305677,1000,2959.014104
203.901855,1000,2976.724906
234.752864,1000,2994.488541
206.278206,1000,3011.857265
204.1507,1000,3029.079939
252.206445,1000,3046.388744
244.691051,1000,3063.493208
248.21909,1000,3081.097888
228.591715,1000,3098.596542
262.10114,1000,3115.788877
300.972771,1000,3132.965259
326.857852,1000,3150.253091
241.798789,1000,3167.880997
218.69515,1000,3185.425653
263.235606,1000,3202.4129
245.301706,1000,3219.61375
256.370625,1000,3236.965598
289.420155,1000,3254.312329
318.073615,1000,3271.023792
278.156086,1000,3288.767701
265.743916,1000,3305.821646
247.810658,1000,3323.472215
266.429867,1000,3340.99322
249.064331,1000,3358.243099
244.963425,1000,3376.02944
262.92074,1000,3393.485891
289.763703,1000,3410.983196
238.505306,1000,3428.224952
282.152915,1000,3445.801803
314.449765,1000,3463.430596
331.755037,1000,3480.823049
284.944606,1000,3512.894211
255.688955,1000,3531.432645
204.463744,1000,3548.881305
228.656492,1000,3566.407241
323.266882,1000,3583.602548
315.976935,1000,3601.126499
308.654148,1000,3618.549625
231.624821,1000,3636.174997
375.042886,1000,3653.578562
282.474857,1000,3670.254156
297.397734,1000,3687.247174
261.63677,1000,3704.588728
315.809201,1000,3721.775912
208.461389,1000,3739.056122
268.691821,1000,3756.502561
222.215005,1000,3773.755096
244.010573,1000,3791.0284
286.116002,1000,3808.618405
411.277575,1000,3826.379733
241.587305,1000,3843.699069
301.578052,1000,3861.119163
429.630748,1000,3878.468925
310.571359,1000,3895.531003
234.702396,1000,3912.817874
282.266008,1000,3930.533753
333.798468,1000,3948.193565
289.30394,1000,3965.734406
286.64267,1000,3983.483224
225.688228,1000,4000.967728
270.966063,1000,4018.299569
293.429503,1000,4035.202679
281.272866,1000,4052.564107
306.179855,1000,4069.957361
283.676667,1000,4087.549667
328.723908,1000,4104.917231
258.80191,1000,4122.4891
367.674128,1000,4140.282778
311.477611,1000,4158.380899
326.407407,1000,4175.852862
254.227147,1000,4192.977084
202.399652,1000,4209.971699
366.731921,1000,4227.324405
453.032764,1000,4244.752548
273.387775,1000,4262.189478
307.296155,1000,4279.740008
277.398669,1000,4297.006874
355.625626,1000,4314.275242
221.153781,1000,4331.441512
303.633475,1000,4348.82227
326.029254,1000,4366.07683
221.575357,1000,4383.820809
243.697315,1000,4400.53661
312.758073,1000,4417.784587
308.787031,1000,4435.015225
315.893164,1000,4452.186978
234.561545,1000,4469.76213
265.149459,1000,4487.260036
271.778156,1000,4504.932889
261.184476,1000,4522.341816
263.611427,1000,4539.668549
275.242292,1000,4557.274467
353.862747,1000,4574.839324
324.639154,1000,4592.762489
247.070627,1000,4610.325288
252.427777,1000,4627.501247
309.124995,1000,4644.894096
351.416155,1000,4662.380376
335.248033,1000,4679.679578
352.182093,1000,4697.413142
248.82576,1000,4714.521597
422.278645,1000,4732.027085
342.973015,1000,4749.500418
418.781174,1000,4766.774923
379.11199,1000,4783.511174
347.609339,1000,4800.519141
402.682992,1000,4818.052422
280.580842,1000,4835.398561
320.614166,1000,4852.937578
282.824312,1000,4870.124154
304.135823,1000,4887.168727
306.724187,1000,4904.19577
317.107548,1000,4921.358973
413.56823,1000,4938.5071
382.160959,1000,4955.822736
343.617262,1000,4972.787186
346.078039,1000,4990.021074
371.847481,1000,5007.14273
328.466244,1000,5024.557403
339.76317,1000,5041.963123
337.796615,1000,5059.416228
352.235325,1000,5076.590229
407.162442,1000,5094.077266
447.580035,1000,5111.374255
346.507128,1000,5128.614674
424.268544,1000,5145.509819
339.731124,1000,5162.676841
392.114575,1000,5179.724018
481.328778,1000,5197.277165
449.278359,1000,5214.458869
377.883935,1000,5231.782719
381.049812,1000,5249.143377
355.898584,1000,5266.49396
445.30487,1000,5284.062973
469.77302,1000,5316.324257
374.576918,1000,5333.705386
477.743218,1000,5350.848813
318.365333,1000,5367.59714
439.376207,1000,5385.11351
468.670287,1000,5402.615146
385.099861,1000,5419.890603
369.769464,1000,5437.482926
423.315854,1000,5454.833924
322.900778,1000,5471.974998
401.92063,1000,5489.524577
481.881528,1000,5506.693458
438.164893,1000,5523.454589
285.857869,1000,5540.817412
452.593177,1000,5557.853919
357.043965,1000,5574.852588
451.355991,1000,5592.1736
317.91389,1000,5609.697765
432.187595,1000,5627.149122
488.578692,1000,5644.167203
384.807768,1000,5661.775064
506.795038,1000,5678.94435
449.839553,1000,5696.111712
466.75455,1000,5713.491135
409.31816,1000,5730.76514
407.56107,1000,5747.835614
383.475809,1000,5765.356365
391.407294,1000,5782.461224
439.726112,1000,5799.922411
314.784739,1000,5817.593437
443.11414,1000,5834.977706
544.125531,1000,5852.424898
414.4873,1000,5870.235824
396.431986,1000,5888.15408
348.964993,1000,5904.755977
350.289316,1000,5922.067216
436.572861,1000,5939.784388
457.060227,1000,5957.539054
457.18864,1000,5974.748849
441.315352,1000,5992.359977
409.965675,1000,6010.115289
410.838279,1000,6027.613418
473.828334,1000,6044.541062
502.235001,1000,6061.970382
427.362148,1000,6079.173705
456.69047,1000,6096.683244
458.166404,1000,6114.671173
434.492694,1000,6132.352445
490.863626,1000,6149.556064
486.761829,1000,6167.695523
444.086814,1000,6185.242522
501.967283,1000,6202.660393
491.120239,1000,6220.816953
509.179807,1000,6238.280869
439.663149,1000,6255.464901
474.719789,1000,6271.988179
449.20117,1000,6289.225662
459.580673,1000,6307.09897
452.426954,1000,6324.469543
487.338718,1000,6342.271068
490.800283,1000,6359.481007
489.586036,1000,6376.668814
475.062097,1000,6394.406108
498.746338,1000,6411.856772
419.173121,1000,6429.326649
410.514902,1000,6447.045394
547.378362,1000,6464.520573
496.109183,1000,6482.979593
509.268497,1000,6500.679804
489.374635,1000,6518.170629
573.098857,1000,6535.444092
