# {"t_start": 1606650440.0098085, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
180.760369,1000,1739.705566
303.481289,1000,3537.278289
241.451336,1000,5326.303217
596.173678,1000,7124.728964
247.545233,1000,8914.23436
675.998837,1000,10701.619583
737.774203,1000,12495.879234
196.611062,1000,14301.294846
817.136096,1000,15999.90115
838.044886,1000,17594.988596
806.875385,1000,19275.054137
845.171712,1000,20842.383623
820.826519,1000,22228.30734
34,1000,220.959738
127.883888,1000,239.742881
125.896945,1000,256.766746
144.360444,1000,274.097755
92.945288,1000,291.36486
104.25423,1000,308.278594
109.333675,1000,325.694773
212.79412,1000,342.209945
183.011548,1000,359.472799
105.163675,1000,376.619629
94.654229,1000,393.506805
63.835384,1000,411.005546
97.100968,1000,428.125793
157.687071,1000,445.278021
41.610828,1000,462.629857
44.048669,1000,479.439299
117.588327,1000,496.779685
192.501623,1000,513.91487
200.035098,1000,530.992551
82.396751,1000,548.231304
179.771822,1000,565.582397
121.535847,1000,582.444086
144.776625,1000,599.398885
149.426888,1000,616.337526
121.855414,1000,633.819989
167.115116,1000,650.574556
117.992598,1000,667.729425
73.927796,1000,684.597397
106.251314,1000,701.058934
180.514948,1000,719.262921
183.225485,1000,736.3452
179.043353,1000,753.659866
226.922832,1000,770.376338
154.777852,1000,787.719471
232.487261,1000,804.709388
218.823053,1000,821.85775
214.412376,1000,838.564112
180.457799,1000,855.872471
284.48154,1000,873.561743
262.440305,1000,891.337734
238.188536,1000,908.456802
90.105303,1000,925.585598
176.233023,1000,942.70597
85.228765,1000,960.219879
162.504073,1000,977.677665
165.423428,1000,995.396281
212.705961,1000,1012.402787
244.120847,1000,1029.493638
153.906901,1000,1046.770521
178.583884,1000,1063.541852
196.682477,1000,1081.047687
124.971176,1000,1098.289896
166.058058,1000,1115.446251
219.027497,1000,1132.453623
109.900887,1000,1149.913692
183.642982,1000,1167.346731
206.748551,1000,1184.58973
192.33582,1000,1201.693577
181.256045,1000,1218.76201
238.026258,1000,1236.096534
204.779915,1000,1253.62189
173.276987,1000,1270.282827
217.718687,1000,1287.634983
123.929313,1000,1304.925351
156.940594,1000,1321.680053
151.363104,1000,1338.471406
179.858245,1000,1355.69175
151.452981,1000,1372.613802
229.709627,1000,1389.843382
188.866082,1000,1406.789778
177.231687,1000,1423.621499
249.026132,1000,1439.628744
221.623892,1000,1456.884312
221.784249,1000,1474.331614
194.515676,1000,1492.446987
233.18133,1000,1510.537227
190.917314,1000,1527.921525
278.012871,1000,1544.930026
224.779832,1000,1562.232409
149.780107,1000,1579.567326
206.482007,1000,1596.751437
157.593353,1000,1614.33892
194.821925,1000,1631.563597
145.049909,1000,1648.748785
266.995502,1000,1665.770725
195.495833,1000,1683.125786
211.857969,1000,1700.422652
50.13499,1000,1718.192638
215.842872,1000,1750.962751
58.417283,1000,1768.079628
200.875162,1000,1785.371228
255.630293,1000,1803.163033
303.948041,1000,1821.712111
283.752746,1000,1841.175167
235.158537,1000,1858.47171
280.628892,1000,1875.897401
96.00477,1000,1893.318805
210.466418,1000,1910.456238
59.019093,1000,1928.242074
192.744444,1000,1945.392691
329.805774,1000,1962.730849
213.832239,1000,1979.740379
400.199694,1000,1997.335506
195.174276,1000,2014.865988
188.654647,1000,2032.221776
118.368968,1000,2049.995947
195.907036,1000,2067.038224
198.394981,1000,2084.219157
67.766569,1000,2101.806095
215.275809,1000,2119.357472
182.050489,1000,2136.785186
221.912204,1000,2154.111902
215.144447,1000,2171.85227
224.786909,1000,2188.062084
170.834288,1000,2205.157767
219.717146,1000,2222.59758
103.265132,1000,2239.944677
286.836262,1000,2257.345516
98.850306,1000,2274.814373
317.135283,1000,2291.640923
131.35989,1000,2309.186703
237.739605,1000,2327.023495
158.015319,1000,2344.090916
163.038631,1000,2361.769289
224.411035,1000,2378.896089
207.883109,1000,2396.435393
141.729343,1000,2414.180433
205.301989,1000,2431.526003
161.709568,1000,2448.444414
117.164296,1000,2465.849521
212.255552,1000,2483.622779
164.194239,1000,2501.331679
212.154788,1000,2518.672865
245.620056,1000,2535.930295
220.38572,1000,2553.460204
218.788501,1000,2570.405901
213.31865,1000,2587.929645
135.544017,1000,2605.694302
119.183999,1000,2623.270221
196.497614,1000,2639.971261
137.98459,1000,2657.398412
182.663697,1000,2674.953759
140.224436,1000,2692.921358
215.443544,1000,2710.199969
178.257753,1000,2727.040888
111.230765,1000,2744.345798
261.596015,1000,2762.188369
148.786758,1000,2779.486838
123.433843,1000,2797.180742
192.729978,1000,2814.246554
281.024067,1000,2831.79205
233.009834,1000,2850.116506
252.992974,1000,2867.789822
157.549427,1000,2884.999658
159.337093,1000,2901.924459
234.934994,1000,2919.13944
306.020783,1000,2935.511287
188.202504,1000,2952.855603
154.207484,1000,2970.099521
241.206725,1000,2987.83928
221.809973,1000,3005.381833
177.965958,1000,3022.808205
192.696346,1000,3040.020805
198.033371,1000,3057.542535
200.764191,1000,3074.907914
198.555569,1000,3091.750625
194.352467,1000,3109.20701
165.674167,1000,3126.592157
177.117192,1000,3143.871751
190.859704,1000,3161.327642
159.550385,1000,3178.469811
185.142165,1000,3195.9533
199.55467,1000,3213.587846
209.687155,1000,3230.970539
187.551927,1000,3248.128098
198.181623,1000,3265.381259
309.638691,1000,3282.753238
