# {"t_start": 1606650440.3048804, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
178.182837,1000,1739.414901
294.028768,1000,3536.993338
240.661138,1000,5326.013439
651.040641,1000,7124.436692
243.826559,1000,8913.945611
664.383233,1000,10701.334739
737.215775,1000,12495.586728
181.884222,1000,14301.008416
839.772268,1000,15999.611164
830.34067,1000,17594.700842
817.227331,1000,19274.763484
845.01625,1000,20842.09181
818.374428,1000,22228.013477
000,220.7613
128.746036,1000,239.53887
98.063497,1000,256.563277
113.259523,1000,273.901408
91.973972,1000,291.15911
72.432707,1000,308.075053
90.149577,1000,325.495249
147.263652,1000,342.006707
65.658266,1000,359.268472
126.039186,1000,376.4143
144.077317,1000,393.30121
79.409815,1000,410.803017
39.576522,1000,427.922351
65.809948,1000,445.075773
113.194071,1000,462.425414
49.355344,1000,479.23384
240.841965,1000,496.577511
269.707278,1000,513.713823
104.236993,1000,530.790508
119.966897,1000,548.029709
120.591062,1000,565.379182
99.645379,1000,582.240671
108.403925,1000,599.197359
216.270403,1000,616.135591
199.474614,1000,633.62366
36.607847,1000,650.371724
123.655195,1000,667.524836
97.205564,1000,684.397832
90.640698,1000,700.858636
233.412495,1000,719.059147
199.102085,1000,736.14594
183.305049,1000,753.457787
208.767712,1000,770.174305
265.356016,1000,787.515912
66.724591,1000,804.506127
192.418003,1000,821.655049
205.84559,1000,838.366886
202.878842,1000,855.669322
207.2034,1000,873.359707
206.830045,1000,891.13517
87.558575,1000,908.255322
117.456351,1000,925.383833
179.445753,1000,942.503868
168.737924,1000,960.018714
155.981974,1000,977.473663
159.670469,1000,995.192834
224.115751,1000,1012.198619
199.093324,1000,1029.284956
194.148003,1000,1046.572966
154.733771,1000,1063.336161
167.03729,1000,1080.847763
225.074266,1000,1098.085021
175.836602,1000,1115.245414
176.695357,1000,1132.250924
237.975044,1000,1149.714207
214.434457,1000,1167.14414
224.832069,1000,1184.388237
162.035678,1000,1201.491913
194.773668,1000,1218.558802
229.429468,1000,1235.89532
199.892446,1000,1253.420836
171.424283,1000,1270.0828
126.538273,1000,1287.433324
186.904694,1000,1304.725381
208.900912,1000,1321.477353
124.441101,1000,1338.272148
188.173095,1000,1355.485896
136.442668,1000,1372.420532
234.818183,1000,1389.641512
168.700603,1000,1406.584445
132.623529,1000,1423.422781
196.57423,1000,1439.424704
195.172295,1000,1456.685519
211.094147,1000,1474.133252
181.459642,1000,1492.243413
188.7676,1000,1510.332661
213.328506,1000,1527.719759
222.53355,1000,1544.727473
152.669423,1000,1562.029542
144.025984,1000,1579.366173
267.590707,1000,1596.546645
193.881658,1000,1614.141478
182.223495,1000,1631.362095
149.892913,1000,1648.542932
216.499978,1000,1665.568343
200.402086,1000,1682.920367
251.524138,1000,1700.219361
200.365194,1000,1717.991231
184.345695,1000,1750.757189
251.639383,1000,1767.878517
203.926157,1000,1785.17365
207.945384,1000,1802.959714
215.131027,1000,1821.507094
233.688414,1000,1840.972553
265.2968,1000,1858.269481
313.060954,1000,1875.700821
241.027969,1000,1893.119034
197.389011,1000,1910.252745
98.160532,1000,1928.038575
243.958967,1000,1945.188904
289.653023,1000,1962.530831
213.421713,1000,1979.534743
197.616343,1000,1997.14395
58.166091,1000,2014.661437
210.985849,1000,2032.01768
81.519951,1000,2049.798971
159.398945,1000,2066.835215
179.276811,1000,2084.023548
205.300541,1000,2101.602985
143.388983,1000,2119.1493
184.831031,1000,2136.581753
225.759159,1000,2153.912333
270.56805,1000,2171.652443
181.710403,1000,2187.85568
158.854783,1000,2204.951353
217.72109,1000,2222.393582
120.936931,1000,2239.742614
218.413033,1000,2257.14119
264.784274,1000,2274.609033
222.579153,1000,2291.441837
240.378225,1000,2308.990617
181.404917,1000,2326.827059
257.660137,1000,2343.885834
107.919484,1000,2361.569618
212.94616,1000,2378.695698
191.515647,1000,2396.233795
291.488544,1000,2413.981348
178.547771,1000,2431.32225
238.225725,1000,2448.240599
273.516931,1000,2465.64551
233.044665,1000,2483.41972
232.179338,1000,2501.134595
216.365768,1000,2518.473722
183.726232,1000,2535.729148
323.958577,1000,2553.258777
160.159918,1000,2570.202329
140.650064,1000,2587.723972
219.656453,1000,2605.492098
203.730225,1000,2623.068054
280.653206,1000,2639.767329
140.017218,1000,2657.196982
171.753478,1000,2674.752126
171.229865,1000,2692.721332
186.994163,1000,2709.996744
225.696067,1000,2726.845495
188.1534,1000,2744.145609
176.837129,1000,2761.988945
152.439294,1000,2779.283072
197.178567,1000,2796.985197
219.127027,1000,2814.042675
292.341005,1000,2831.592007
197.147523,1000,2849.913028
234.791488,1000,2867.5899
195.706856,1000,2884.793553
207.863342,1000,2901.724749
185.537424,1000,2918.94117
216.451525,1000,2935.3089
122.009291,1000,2952.649702
191.893539,1000,2969.901135
153.737021,1000,2987.638308
197.312104,1000,3005.183626
189.803884,1000,3022.60404
223.17276,1000,3039.816872
245.935652,1000,3057.343114
234.260885,1000,3074.703505
201.352148,1000,3091.548645
245.981967,1000,3109.005578
202.621614,1000,3126.388695
254.278601,1000,3143.669514
203.858562,1000,3161.126562
232.17132,1000,3178.26571
199.760436,1000,3195.74786
153.566593,1000,3213.382201
190.9699,1000,3230.769958
119.363874,1000,3247.926359
142.241714,1000,3265.181428
384.321721,1000,3282.547283
208.912641,1000,3299.247154
240.418981,1000,3316.381715
188.837217,1000,3334.139194
199.031783,1000,3351.582371
227.939055,1000,3368.909958
211.877371,1000,3386.149313
187.754457,1000,3403.614359
306.100273,1000,3420.790037
188.664005,1000,3438.170934
214.545289,1000,3455.571824
186.219737,1000,3472.753353
287.591513,1000,3490.665321
247.21437,1000,3508.215922
234.66243,1000,3541.286359
