# {"t_start": 1606763121.2984653, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
291.379262,1000,1742.813605
229.934595,1000,3537.018613
523.84469,1000,5273.634682
556.330696,1000,7018.041325
814.060731,1000,8761.104937
730.652972,1000,10510.509007
774.999721,1000,12256.623152
842.509236,1000,14005.892776
756.346845,1000,15748.447272
841.835817,1000,17495.188501
822.880273,1000,19235.426145
271.011132,1000,20981.311048
195.40734,1000,22733.108318
616.025127,1000,24488.981029
610.491559,1000,26252.343409
234.867887,1000,28016.537983
729.014602,1000,29784.9497
565.730261,1000,31102.583309
801.167154,1000,32272.298507
775.377153,1000,33432.596442
712.415162,1000,34612.875843
137
166.545566,1000,248.894814
147.480921,1000,260.43118
220.931961,1000,272.216544
215.608092,1000,285.337201
157.122771,1000,297.216049
188.643084,1000,308.942057
332.78728,1000,320.807627
167.992665,1000,335.418043
264.251403,1000,350.809155
33.08055,1000,366.65198
218.227258,1000,383.539518
217.765015,1000,401.19232
222.849119,1000,418.110969
165.330447,1000,439.084721
186.723609,1000,457.024072
197.257095,1000,477.931142
216.7362,1000,498.713635
288.561701,1000,516.691469
216.540327,1000,534.954095
231.49658,1000,551.722653
199.450802,1000,569.615
170.415861,1000,587.567722
282.950307,1000,605.479136
216.251566,1000,623.467877
204.555386,1000,641.173643
176.221615,1000,659.152341
273.899288,1000,677.300058
273.535077,1000,696.034013
224.947664,1000,716.895494
243.653181,1000,735.858598
140.734111,1000,753.859431
151.922175,1000,772.232167
224.782991,1000,793.569307
216.633702,1000,813.032969
125.999977,1000,832.841016
115.129203,1000,852.041909
219.772126,1000,870.343124
278.827039,1000,888.574014
274.514754,1000,908.210468
196.507229,1000,927.784195
205.122789,1000,945.414995
237.780374,1000,963.612664
239.602416,1000,982.367447
225.663107,1000,1002.103534
220.699354,1000,1020.067742
262.813991,1000,1036.937358
95.554199,1000,1057.261283
208.209621,1000,1080.637761
219.899123,1000,1102.555589
207.875846,1000,1124.043319
237.509603,1000,1146.688499
200.926216,1000,1167.403157
207.517048,1000,1188.260078
223.072741,1000,1209.424613
293.010844,1000,1230.020909
234.54755,1000,1250.884345
166.218953,1000,1271.697058
289.433115,1000,1291.705773
290.033822,1000,1312.160894
261.228177,1000,1333.226426
322.127957,1000,1354.444877
327.392879,1000,1376.946512
250.587788,1000,1398.625582
252.231224,1000,1421.3135
302.506795,1000,1443.356939
229.313121,1000,1464.75115
237.733023,1000,1485.891568
361.880474,1000,1506.210217
211.547917,1000,1525.096758
230.722995,1000,1543.921531
232.220428,1000,1563.148865
242.825344,1000,1582.616666
300.828031,1000,1601.914146
213.974473,1000,1620.927764
250.072974,1000,1639.886469
278.933563,1000,1658.76643
252.028913,1000,1677.994163
341.011213,1000,1697.672156
355.416097,1000,1716.26683
275.845377,1000,1754.046459
301.967523,1000,1774.207901
293.028291,1000,1793.230149
291.03799,1000,1812.380995
243.545026,1000,1830.72116
230.406199,1000,1850.220873
252.446354,1000,1869.595423
252.122012,1000,1888.835778
317.45598,1000,1909.61713
274.391622,1000,1928.821374
429.26295,1000,1949.133255
243.22809,1000,1970.017346
259.67636,1000,1990.604002
273.060906,1000,2009.382818
296.25351,1000,2028.5969
224.762133,1000,2048.325225
277.204049,1000,2067.099112
302.850722,1000,2086.187686
245.015041,1000,2104.844778
354.3803,1000,2124.072054
255.072221,1000,2142.649908
243.944756,1000,2161.169406
281.03556,1000,2180.092948
200.107035,1000,2199.509665
213.344916,1000,2217.078241
256.764471,1000,2233.471275
261.491936,1000,2251.279489
298.237539,1000,2267.97731
235.026834,1000,2284.865363
376.908957,1000,2301.525309
259.544438,1000,2318.21585
320.262369,1000,2335.027673
179.597081,1000,2352.312107
266.080676,1000,2368.930779
264.841071,1000,2385.767381
306.550326,1000,2402.80934
265.688968,1000,2419.409311
275.990499,1000,2436.180421
292.644476,1000,2453.222001
310.956694,1000,2469.840394
197.990772,1000,2486.930921
169.720088,1000,2503.809973
220.886328,1000,2520.724687
372.954144,1000,2537.252831
305.147024,1000,2554.183365
316.054812,1000,2571.028666
311.974479,1000,2587.861816
463.921104,1000,2604.384001
440.596759,1000,2621.019526
343.072036,1000,2638.157412
313.858701,1000,2654.881527
284.982316,1000,2671.331122
402.682202,1000,2688.137321
333.725426,1000,2705.021482
365.492798,1000,2721.683999
231.657146,1000,2738.873366
227.105709,1000,2755.671392
268.587084,1000,2772.139009
308.957963,1000,2789.200919
236.251776,1000,2806.185116
234.556267,1000,2822.987612
289.811883,1000,2839.633927
267.21578,1000,2856.797159
271.677244,1000,2874.041713
282.578195,1000,2890.715259
300.933203,1000,2907.495187
390.684129,1000,2924.351997
