# {"t_start": 1606763121.769669, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
307.381421,1000,1742.356343
231.287319,1000,3536.562944
525.384174,1000,5273.180735
560.74424,1000,7017.587908
815.001065,1000,8760.654652
730.398131,1000,10510.055023
769.665543,1000,12256.168158
843.372306,1000,14005.433585
235.741065,1000,15747.988987
840.856087,1000,17494.72922
830.235148,1000,19234.969247
314.379008,1000,20980.853726
198.210716,1000,22732.65718
738.046592,1000,24488.523335
605.392406,1000,26251.885772
738.737594,1000,28016.089773
737.075984,1000,29784.503904
652.214639,1000,31102.111561
806.065875,1000,32271.83955
710.350926,1000,33432.133343
727.037504,1000,34612.413381
1
189.061457,1000,248.509642
241.4883,1000,260.043412
259.836797,1000,271.827621
290.730265,1000,284.955505
228.653523,1000,296.827165
174.532775,1000,308.548334
220.946095,1000,320.41806
205.235799,1000,335.023638
188.725683,1000,350.428676
157.096654,1000,366.270989
280.749506,1000,383.147572
258.382358,1000,400.804425
287.190663,1000,417.74164
248.640554,1000,438.712784
82.713185,1000,456.633582
164.181663,1000,477.551551
191.588605,1000,498.333282
184.317006,1000,516.315974
204.906515,1000,534.575615
141.209195,1000,551.34429
251.769874,1000,569.241011
211.404943,1000,587.189066
199.070608,1000,605.108779
233.363761,1000,623.092082
292.989714,1000,640.792512
220.101721,1000,658.776549
234.034859,1000,676.933246
263.647517,1000,695.651306
247.930974,1000,716.510168
217.177997,1000,735.480479
135.319453,1000,753.487644
188.912526,1000,771.852861
235.783186,1000,793.189262
234.735793,1000,812.653105
157.476799,1000,832.468388
102.57097,1000,851.657299
177.583952,1000,869.964352
136.467071,1000,888.191007
215.314129,1000,907.824906
176.909919,1000,927.399547
229.519087,1000,945.034089
183.295493,1000,963.229306
232.29173,1000,981.970104
189.519412,1000,1001.725234
238.72472,1000,1019.687688
188.062027,1000,1036.559687
199.476192,1000,1056.870129
253.664535,1000,1080.244774
286.25139,1000,1102.171623
238.951532,1000,1123.656616
302.256167,1000,1146.305623
311.00753,1000,1167.012578
252.992355,1000,1187.886653
193.905662,1000,1209.048486
282.312993,1000,1229.643626
269.394819,1000,1250.497266
269.603717,1000,1271.314629
248.522845,1000,1291.327235
241.410691,1000,1311.772222
284.307642,1000,1332.84126
334.526469,1000,1354.07014
309.337882,1000,1376.583126
212.434764,1000,1398.254847
327.89156,1000,1420.945125
200.258071,1000,1442.977591
254.263462,1000,1464.337988
175.260601,1000,1485.500577
302.681036,1000,1505.830931
211.897494,1000,1524.705162
333.401451,1000,1543.541766
210.053328,1000,1562.772444
238.216305,1000,1582.228926
259.733674,1000,1601.522427
293.964466,1000,1620.53457
295.752275,1000,1639.499781
325.5156,1000,1658.364913
294.003061,1000,1677.607727
202.052279,1000,1697.283417
275.49827,1000,1715.876445
349.002828,1000,1753.66725
320.04674,1000,1773.816225
305.766772,1000,1792.857483
233.635762,1000,1812.004881
264.619167,1000,1830.333693
352.075238,1000,1849.814012
279.362632,1000,1869.211526
313.042798,1000,1888.447908
264.002745,1000,1909.234295
159.577082,1000,1928.433851
247.796611,1000,1948.755919
243.771124,1000,1969.649795
315.384434,1000,1990.218263
267.641891,1000,2008.997888
239.794024,1000,2028.212418
352.611339,1000,2047.937515
264.401459,1000,2066.718485
278.080245,1000,2085.804891
226.112771,1000,2104.459173
228.3811,1000,2123.684847
316.504807,1000,2142.263876
265.378402,1000,2160.790914
252.735959,1000,2179.707735
291.969515,1000,2199.138206
198.629368,1000,2216.704225
364.417804,1000,2233.087557
191.254402,1000,2250.898116
198.889548,1000,2267.599653
288.700239,1000,2284.483982
208.507027,1000,2301.147462
258.375905,1000,2317.837951
385.863983,1000,2334.653203
270.340635,1000,2351.94092
409.759189,1000,2368.553446
370.218334,1000,2385.388528
331.697493,1000,2402.432029
321.564354,1000,2419.031637
316.130758,1000,2435.805457
383.540875,1000,2452.845816
358.911704,1000,2469.460784
251.568063,1000,2486.548223
258.39611,1000,2503.435063
278.586883,1000,2520.353652
391.193348,1000,2536.87651
319.071249,1000,2553.807302
220.326456,1000,2570.655906
330.567539,1000,2587.49485
292.721293,1000,2604.0035
304.535893,1000,2620.641662
329.653062,1000,2637.780599
285.30832,1000,2654.500741
283.059995,1000,2670.950991
274.910125,1000,2687.759448
268.133134,1000,2704.64757
232.619953,1000,2721.307505
297.982601,1000,2738.493042
341.949563,1000,2755.289798
250.699128,1000,2771.766439
218.747786,1000,2788.831236
353.082171,1000,2805.809986
251.062967,1000,2822.612909
221.42845,1000,2839.25549
236.744583,1000,2856.417763
251.046672,1000,2873.667925
303.636067,1000,2890.342181
274.505506,1000,2907.118763
250.381187,1000,2923.977599
266.087492,1000,2940.899295
255.351374,1000,2956.480249
340.091358,1000,2973.500926
291.504396,1000,2990.351569
311.431009,1000,3007.273243
286.09039,1000,3024.004734
319.136071,1000,3040.358741
234.864082,1000,3057.469078
296.29432,1000,3073.830307
359.795446,1000,3090.531012
276.925934,1000,3107.585561
364.532535,1000,3124.127371
295.121821,1000,3140.887709
360.263718,1000,3157.475426
297.340706,1000,3174.03563
262.103106,1000,3190.60382
253.210707,1000,3207.083628
258.438338,1000,3224.073699
273.68056,1000,3241.342894
236.756972,1000,3258.377471
272.366743,1000,3275.256349
298.513206,1000,3291.963842
338.673991,1000,3307.733819
272.188029,1000,3324.143564
369.982837,1000,3340.742501
312.179145,1000,3357.843047
341.817803,1000,3374.664255
348.722077,1000,3392.005741
395.80098,1000,3408.824665
327.209606,1000,3425.481624
306.386699,1000,3442.097995
261.391199,1000,3459.049749
318.927067,1000,3475.918778
298.708389,1000,3492.903977
390.167519,1000,3509.629659
349.982972,1000,3540.506782
274.096629,1000,3557.372071
304.589559,1000,3573.969319
277.907697,1000,3590.968372
254.071956,1000,3607.629987
308.788082,1000,3624.128547
289.672985,1000,3640.902846
361.066028,1000,3657.728866
264.861398,1000,3674.787487
246.262471,1000,3690.966442
336.864399,1000,3707.75551
271.308747,1000,3724.759906
295.924746,1000,3741.38976
343.224994,1000,3758.503029
310.73133,1000,3775.238495
359.236531,1000,3792.16506
344.524673,1000,3809.285762
327.900998,1000,3826.139553
364.589104,1000,3843.01893
401.688418,1000,3860.151645
283.65391,1000,3877.099619
381.583722,1000,3893.778415
279.830877,1000,3910.505214
336.016505,1000,3927.430934
292.759536,1000,3944.291789
317.756611,1000,3960.82571
250.998422,1000,3977.633863
326.352036,1000,3994.454734
375.361077,1000,4011.30411
492.742109,1000,4027.650076
339.145339,1000,4043.71598
292.203732,1000,4060.387201
360.701547,1000,4077.320464
424.310338,1000,4094.190027
337.52359,1000,4111.303126
337.657024,1000,4127.906289
508.348898,1000,4144.629913
319.914127,1000,4161.335043
380.29471,1000,4178.148838
290.296017,1000,4194.979096
270.000025,1000,4211.678701
455.369928,1000,4228.210052
391.147822,1000,4245.136985
405.474467,1000,4262.095754
456.573887,1000,4278.769514
399.194408,1000,4295.866405
314.324867,1000,4312.427361
317.268635,1000,4329.210231
320.531769,1000,4345.822651
336.146024,1000,4362.27799
301.629784,1000,4378.754797
342.470762,1000,4394.552815
378.946518,1000,4411.0165
448.470612,1000,4428.076569
467.08832,1000,4444.861715
409.292562,1000,4461.578991
368.495135,1000,4478.273136
313.723887,1000,4495.15501
481.941954,1000,4512.417173
379.004306,1000,4529.4949
330.940985,1000,4546.278393
330.556141,1000,4563.340481
373.159363,1000,4579.940359
378.689477,1000,4596.520308
403.372085,1000,4613.422215
441.072573,1000,4630.036528
389.29616,1000,4647.1106
387.634409,1000,4663.947568
393.725879,1000,4680.846307
399.270806,1000,4697.597064
410.616682,1000,4714.667855
331.633839,1000,4731.793888
342.847865,1000,4748.643764
428.674192,1000,4764.998734
364.866424,1000,4781.890925
372.664333,1000,4798.68771
398.762112,1000,4815.738271
351.989457,1000,4832.53549
406.676047,1000,4849.577535
389.612565,1000,4866.405078
354.292307,1000,4883.192897
404.919808,1000,4899.603576
399.631842,1000,4916.682657
430.343599,1000,4933.22531
485.979669,1000,4949.673471
488.538428,1000,4966.301018
439.663613,1000,4983.341371
392.188129,1000,5000.21559
450.284243,1000,5016.812957
359.902849,1000,5033.576959
452.125662,1000,5050.211971
469.214992,1000,5068.045861
390.713013,1000,5085.906631
280.320461,1000,5104.895708
445.832961,1000,5120.784324
484.584374,1000,5137.575973
453.219774,1000,5154.445604
410.47966,1000,5171.024823
464.914605,1000,5188.075865
429.518665,1000,5204.769984
348.008436,1000,5221.616659
330.798735,1000,5238.55862
487.646818,1000,5255.38381
484.11579,1000,5286.901285
456.773077,1000,5303.994414
376.30157,1000,5320.50608
356.928743,1000,5337.543158
337.359117,1000,5354.608592
393.56074,1000,5371.78877
407.274268,1000,5388.608049
508.568381,1000,5405.345225
316.671289,1000,5422.634284
423.37845,1000,5439.37344
412.623295,1000,5456.225268
552.76436,1000,5473.276397
464.585526,1000,5489.262787
397.792183,1000,5506.019689
489.202649,1000,5522.678557
405.952968,1000,5539.593852
473.038812,1000,5556.555715
505.583681,1000,5573.480257
448.992574,1000,5590.248394
453.332234,1000,5606.91241
508.259246,1000,5624.030336
544.866453,1000,5640.883563
332.918623,1000,5657.967367
511.425132,1000,5674.400697
478.984082,1000,5691.353925
415.494026,1000,5708.113919
531.028674,1000,5725.179125
391.392314,1000,5742.216787
548.581105,1000,5758.935242
504.290472,1000,5775.98686
481.58836,1000,5792.947387
422.710723,1000,5810.439976
338.491012,1000,5827.18593
445.074989,1000,5844.141821
461.624319,1000,5860.181451
493.979959,1000,5877.288011
528.059424,1000,5894.388167
424.133059,1000,5911.424202
403.049424,1000,5928.994178
503.121291,1000,5945.564495
481.078314,1000,5962.335248
434.675787,1000,5979.415746
499.219512,1000,5996.005766
344.881395,1000,6013.196125
406.431666,1000,6030.074078
492.527839,1000,6047.379577
462.205951,1000,6064.503199
440.420139,1000,6081.064637
559.727325,1000,6097.934682
524.684742,1000,6114.787562
398.664849,1000,6132.032952
455.898076,1000,6149.261477
554.55057,1000,6166.040083
458.397525,1000,6182.736787
443.63787,1000,6199.498807
443.807336,1000,6215.498211
458.385984,1000,6232.422055
414.524053,1000,6249.015483
493.788403,1000,6265.59436
485.513003,1000,6282.369294
471.193705,1000,6299.789537
473.824045,1000,6316.623318
422.728766,1000,6333.577562
482.163316,1000,6350.809741
466.78976,1000,6367.954305
475.746181,1000,6384.545791
407.456721,1000,6401.347477
524.624856,1000,6418.230826
487.611814,1000,6434.809251
447.583551,1000,6451.543391
418.204178,1000,6468.585619
494.391604,1000,6485.25256
514.470665,1000,6502.122689
459.84256,1000,6519.056097
481.190681,1000,6536.006158
454.373564,1000,6552.81567
516.989781,1000,6568.743948
530.484088,1000,6585.450289
497.013158,1000,6602.298956
526.670971,1000,6619.260566
537.655407,1000,6636.022362
389.054078,1000,6652.723126
456.570809,1000,6669.497887
455.262604,1000,6686.741374
497.61874,1000,6704.070663
492.352573,1000,6721.311363
515.749661,1000,6738.107289
516.447262,1000,6754.963378
486.027731,1000,6771.867695
480.323415,1000,6788.996565
474.328564,1000,6806.060401
531.132693,1000,6822.923195
494.266628,1000,6839.980814
508.80472,1000,6857.041306
491.942113,1000,6873.852622
527.282075,1000,6890.732835
490.520629,1000,6908.037651
524.468413,1000,6925.229756
518.438854,1000,6941.283721
536.455049,1000,6958.228512
544.53774,1000,6975.331118
549.260774,1000,6992.654115
555.052117,1000,7024.535666
554.153945,1000,7041.73397
505.62955,1000,7058.610384
572.358347,1000,7075.683364
540.632791,1000,7092.243595
536.624943,1000,7109.251595
541.731873,1000,7126.404611
529.949643,1000,7142.798912
511.888579,1000,7159.966179
536.948874,1000,7177.062154
525.70763,1000,7194.461998
530.589614,1000,7211.38135
485.426101,1000,7228.524875
493.603602,1000,7245.199376
528.595711,1000,7262.016568
544.840085,1000,7278.663376
483.118684,1000,7295.862657
563.128488,1000,7312.006209
562.474335,1000,7328.768755
550.519316,1000,7345.275059
555.554409,1000,7362.140524
523.228847,1000,7378.876609
551.907689,1000,7395.694224
557.450532,1000,7412.236913
551.334012,1000,7429.308702
553.424115,1000,7445.999698
534.630556,1000,7463.50606
553.752972,1000,7480.298893
598.982328,1000,7497.11316
694.076,1000,7514.032295
543.591631,1000,7531.252154
561.909366,1000,7548.415031
523.71105,1000,7565.629115
440.93242,1000,7582.427032
610.589278,1000,7599.130827
554.627251,1000,7615.85166
700.309265,1000,7632.551203
475.414971,1000,7649.113428
573.424516,1000,7665.026586
604.752009,1000,7681.985893
684.226983,1000,7698.848211
694.758655,1000,7715.338167
620.841432,1000,7732.439917
483.759999,1000,7749.158165
519.963328,1000,7766.091362
576.782011,1000,7782.895987
502.190091,1000,7799.636762
660.482365,1000,7816.49577
591.236285,1000,7833.383808
569.289814,1000,7850.401354
672.217747,1000,7867.54436
665.82278,1000,7884.333546
514.683183,1000,7901.001149
579.459335,1000,7917.701725
576.550032,1000,7934.858202
664.976133,1000,7952.049276
638.255716,1000,7968.939312
651.970353,1000,7985.561401
660.221369,1000,8002.580503
558.210599,1000,8019.864548
480.522933,1000,8036.04292
596.765067,1000,8052.872298
516.694733,1000,8069.741335
512.8469,1000,8086.963042
675.148719,1000,8103.935439
527.250393,1000,8120.277432
595.489447,1000,8137.071869
573.759787,1000,8153.86474
681.808066,1000,8170.515856
676.887838,1000,8187.262607
649.278367,1000,8204.266286
693.906338,1000,8220.964948
575.660242,1000,8237.762343
590.702406,1000,8254.862797
599.342236,1000,8271.653268
525.231033,1000,8288.673619
594.105543,1000,8305.725874
632.774351,1000,8322.337727
549.394228,1000,8339.271102
602.572633,1000,8356.18945
644.396062,1000,8372.711124
599.120147,1000,8389.485022
583.134008,1000,8406.415097
677.867613,1000,8423.198776
641.226785,1000,8440.142622
682.235046,1000,8456.750005
498.160445,1000,8473.64127
524.621409,1000,8490.871319
692.614347,1000,8508.072372
535.811139,1000,8525.213209
647.182818,1000,8542.257422
623.330577,1000,8559.262752
603.610224,1000,8576.48454
562.309819,1000,8593.160001
608.882913,1000,8610.055699
638.291888,1000,8626.837932
556.097824,1000,8644.108139
645.698987,1000,8661.038109
681.804142,1000,8678.029818
598.909915,1000,8695.049237
741.654358,1000,8712.211709
746.905621,1000,8729.155706
585.719408,1000,8745.298053
794.413264,1000,8777.764304
503.439269,1000,8794.639338
581.127712,1000,8811.654274
753.858367,1000,8828.519362
648.018222,1000,8845.308469
664.114445,1000,8862.077304
744.641137,1000,8879.113569
729.436008,1000,8895.998217
724.638856,1000,8912.860101
686.650443,1000,8929.792309
686.013388,1000,8946.981679
749.527103,1000,8963.735247
545.034933,1000,8980.510245
660.836262,1000,8997.179081
684.131189,1000,9014.207477
695.295841,1000,9031.264291
662.943971,1000,9047.797911
680.345041,1000,9064.631044
709.794446,1000,9081.388555
742.408541,1000,9098.869704
583.537094,1000,9115.759635
603.621926,1000,9132.113106
401.951469,1000,9149.131981
588.029011,1000,9165.661856
651.653854,1000,9182.667221
667.653564,1000,9199.605918
439.956617,1000,9216.4755
559.735692,1000,9233.138409
703.257578,1000,9249.927785
604.055583,1000,9267.010501
715.082321,1000,9283.861535
580.983555,1000,9300.923255
508.787988,1000,9318.56923
681.37961,1000,9335.76736
785.527942,1000,9352.543232
777.107336,1000,9369.653235
645.010454,1000,9386.554132
655.738917,1000,9403.627048
677.916364,1000,9421.059404
686.973994,1000,9437.770708
756.607591,1000,9454.966246
562.096823,1000,9471.816801
562.220245,1000,9487.602703
480.179199,1000,9504.629338
634.728769,1000,9522.375995
698.366657,1000,9539.47545
644.812686,1000,9556.411074
703.884055,1000,9573.402955
711.180561,1000,9590.935212
627.173221,1000,9608.390223
653.098343,1000,9625.046926
662.029775,1000,9641.741743
658.484214,1000,9658.600055
669.512937,1000,9675.762637
709.934414,1000,9692.507706
709.722254,1000,9709.080987
690.421758,1000,9726.619957
643.611555,1000,9743.3796
635.341974,1000,9760.317379
697.218634,1000,9777.194125
680.422254,1000,9794.164804
688.586664,1000,9811.133755
646.635455,1000,9827.878964
720.519762,1000,9844.186924
705.842858,1000,9861.081863
700.55975,1000,9878.063855
703.116486,1000,9894.998042
692.429355,1000,9912.307147
679.455057,1000,9929.099971
677.224074,1000,9946.202539
619.904689,1000,9963.111754
776.190687,1000,9980.147166
664.808316,1000,9997.376378
646.764264,1000,10014.477663
722.32794,1000,10031.135925
738.171386,1000,10047.864627
772.264524,1000,10064.869669
664.603364,1000,10082.328399
773.92116,1000,10099.489146
746.37306,1000,10116.479566
549.716052,1000,10133.234129
666.421017,1000,10150.332259
642.243891,1000,10167.468196
681.290625,1000,10184.51441
750.543754,1000,10201.324457
587.488373,1000,10217.735304
550.732927,1000,10234.513769
766.745141,1000,10251.513362
657.863507,1000,10268.209149
663.880055,1000,10285.213657
532.324566,1000,10302.120192
585.626155,1000,10319.308398
607.235772,1000,10336.165242
719.908129,1000,10352.98577
680.230474,1000,10370.247169
710.353167,1000,10387.174108
768.290327,1000,10404.148786
775.460061,1000,10420.626397
764.011459,1000,10437.941363
696.328533,1000,10455.219625
702.514809,1000,10472.087009
715.727883,1000,10488.926072
713.354504,1000,10520.916794
305.308578,1000,10537.913406
730.875896,1000,10554.725924
769.895734,1000,10571.68079
612.894498,1000,10588.079081
757.983634,1000,10605.011768
716.257869,1000,10622.03147
687.665876,1000,10638.608971
710.585915,1000,10655.427517
243.403618,1000,10672.202642
249.240012,1000,10689.118399
647.217695,1000,10705.969768
690.615207,1000,10723.149886
696.859295,1000,10740.005401
726.349511,1000,10756.68781
658.947289,1000,10773.377061
689.62933,1000,10790.226083
726.437376,1000,10807.270396
714.065367,1000,10824.330506
677.884868,1000,10841.410721
304.14571,1000,10858.269148
690.782405,1000,10875.217378
687.217775,1000,10892.258803
716.78249,1000,10909.337488
732.502131,1000,10926.324527
709.236784,1000,10942.131077
188.015749,1000,10958.919159
722.896674,1000,10975.900781
731.176867,1000,10992.906848
739.377255,1000,11009.953596
727.935116,1000,11027.056836
707.650009,1000,11044.081165
684.309578,1000,11060.993767
697.998001,1000,11077.571962
694.011214,1000,11094.626063
673.84727,1000,11111.503633
673.639905,1000,11127.951152
702.15812,1000,11144.98357
702.476584,1000,11162.090102
692.767241,1000,11179.345998
682.278866,1000,11196.341007
737.172146,1000,11213.109324
758.344478,1000,11230.148829
753.440917,1000,11247.051222
202.85853,1000,11263.83385
756.434871,1000,11280.253309
194.745354,1000,11297.271882
750.156742,1000,11313.459648
662.703304,1000,11330.497174
741.017206,1000,11347.459871
739.696372,1000,11364.361394
