# {"t_start": 1606583680.7917132, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
258.217341,1000,1696.594754
263.967628,1000,3563.385098
291.297818,1000,5489.154675
507.064922,1000,7244.505926
500.491864,1000,9032.409803
613.082621,1000,10818.134494
656.455472,1000,12598.385129
736.303578,1000,14379.393109
698.389349,1000,16156.751839
631.577979,1000,17939.941887
701.47821,1000,19721.303824
466.833331,1000,21510.148744
844.224595,1000,23291.929337
744.47901,1000,25083.07582
420.663247,1000,26869.584487
621.39959,1000,28657.992882
414.453853,1000,30441.619494
713.408238,1000,32225.013394
627.17068,1000,34001.922648
820.113844,1000,35770.743253
740.008245,1000,37523.304369
839.701692,1000,39280.100091
685.230164,1000,41029.844833
4124
193.532916,1000,411.649771
202.430075,1000,428.663195
237.257145,1000,446.580479
189.084071,1000,463.87327
221.31381,1000,481.268225
192.271814,1000,498.583099
235.348732,1000,515.556454
235.779272,1000,532.103643
212.654735,1000,548.620895
257.901777,1000,565.399436
174.530407,1000,582.223025
257.341001,1000,599.068582
259.415412,1000,615.420659
188.097527,1000,632.068479
232.063911,1000,648.791824
218.403222,1000,665.484698
236.74186,1000,681.752084
179.261663,1000,697.229648
219.793176,1000,713.861728
276.963403,1000,730.781363
249.162844,1000,747.783904
239.255464,1000,764.494387
275.991747,1000,780.983104
222.64774,1000,797.569961
235.357773,1000,813.863081
222.91431,1000,829.83577
146.85898,1000,845.858229
374.830565,1000,862.725939
249.631449,1000,879.57192
187.765099,1000,896.267735
273.663319,1000,912.495067
153.454778,1000,929.101234
157.742663,1000,945.819924
217.049334,1000,962.459003
161.838055,1000,978.78494
229.700011,1000,995.606792
196.92632,1000,1012.183256
194.131785,1000,1028.905156
262.542164,1000,1044.368792
204.372866,1000,1061.482724
247.475977,1000,1077.60313
318.63228,1000,1094.041828
227.819212,1000,1110.853938
203.895529,1000,1127.722075
225.51811,1000,1144.242039
224.544068,1000,1160.913033
205.412045,1000,1177.342532
218.645819,1000,1193.961876
287.121457,1000,1210.80573
200.269071,1000,1227.486965
222.744773,1000,1244.381314
234.524703,1000,1261.195019
299.092021,1000,1278.139246
234.559966,1000,1294.399148
242.151778,1000,1311.116555
223.291385,1000,1327.960883
105.266741,1000,1344.235807
267.666563,1000,1361.277709
261.873601,1000,1378.137777
230.684381,1000,1394.829057
196.256769,1000,1410.635858
232.982058,1000,1427.116742
207.750708,1000,1444.061337
287.370875,1000,1460.630922
259.136736,1000,1477.312496
166.612938,1000,1493.856659
200.085231,1000,1510.471714
228.162781,1000,1527.373402
282.126781,1000,1543.821132
223.886556,1000,1560.845139
200.958824,1000,1577.743143
189.44334,1000,1594.318809
296.020406,1000,1611.336299
