# {"t_start": 1606583680.5218349, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
301.618709,1000,1696.858607
257.145855,1000,3563.644398
301.494962,1000,5489.417742
504.616446,1000,7244.770242
501.052446,1000,9032.671534
615.321717,1000,10818.406535
654.880077,1000,12598.644353
736.682471,1000,14379.6557
696.679796,1000,16157.018624
727.483665,1000,17940.188664
722.741729,1000,19721.566224
652.148859,1000,21510.415282
844.06033,1000,23292.184926
744.309727,1000,25083.340042
632.236769,1000,26869.845127
650.297055,1000,28658.248054
572.025552,1000,30441.887543
709.361826,1000,32225.280422
617.389217,1000,34002.189345
821.135007,1000,35771.010467
739.445478,1000,37523.571515
839.994603,1000,39280.364914
684.494021,1000,41030.110648
195.832485,1000,411.910513
196.656825,1000,428.916418
222.663759,1000,446.837085
223.450393,1000,464.138005
183.174029,1000,481.523752
216.173843,1000,498.837923
169.407684,1000,515.809954
212.678089,1000,532.358662
209.662447,1000,548.875922
247.444422,1000,565.653984
212.907051,1000,582.478378
179.778023,1000,599.320266
201.541466,1000,615.67607
201.394703,1000,632.323989
164.305813,1000,649.044625
299.284863,1000,665.740433
257.3164,1000,682.00764
249.376413,1000,697.484166
222.088558,1000,714.119272
188.310685,1000,731.038928
225.006655,1000,748.038482
261.377002,1000,764.753146
273.843029,1000,781.244314
282.095381,1000,797.826531
160.623041,1000,814.114275
200.841905,1000,830.086211
336.201025,1000,846.121089
300.594104,1000,862.976427
152.457046,1000,879.824876
174.717885,1000,896.523457
280.156552,1000,912.749474
209.096104,1000,929.353178
240.596365,1000,946.072737
274.23752,1000,962.714226
213.871081,1000,979.041655
223.031778,1000,995.858435
214.692487,1000,1012.437069
196.236291,1000,1029.153825
204.443668,1000,1044.621018
217.382694,1000,1061.733536
303.732917,1000,1077.854562
173.129889,1000,1094.298946
220.508211,1000,1111.110392
201.787955,1000,1127.978586
259.057944,1000,1144.49614
201.329101,1000,1161.165805
217.297048,1000,1177.59796
222.795228,1000,1194.21422
198.312138,1000,1211.060745
