# {"t_start": 1606583680.8195558, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
257.405988,1000,1696.585392
262.827966,1000,3563.364678
292.138363,1000,5489.127562
502.481594,1000,7244.485643
500.791949,1000,9032.383412
612.39012,1000,10818.104502
652.82147,1000,12598.357301
751.758598,1000,14379.373078
697.829294,1000,16156.729513
740.97823,1000,17939.91252
747.565443,1000,19721.272861
608.167309,1000,21510.12287
844.09923,1000,23291.895246
742.121838,1000,25083.049939
552.812743,1000,26869.556541
612.429023,1000,28657.961251
398.963541,1000,30441.594758
720.233484,1000,32224.99712
620.106042,1000,34001.897129
815.771111,1000,35770.72402
739.005162,1000,37523.287452
830.766551,1000,39280.077119
164.145334,1000,41029.823496
611
124.745099,1000,411.505442
148.917611,1000,428.520258
216.076976,1000,446.441041
293.287093,1000,463.72203
164.533464,1000,481.120348
229.185734,1000,498.443263
189.212171,1000,515.413986
206.164358,1000,531.955303
198.314873,1000,548.473937
140.666761,1000,565.257076
212.581847,1000,582.07998
215.238919,1000,598.917001
213.97172,1000,615.274805
289.51175,1000,631.920331
249.514115,1000,648.645488
283.345402,1000,665.338515
249.841664,1000,681.605392
194.0772,1000,697.082864
217.641702,1000,713.716352
192.340377,1000,730.63314
216.451411,1000,747.635826
260.836076,1000,764.349216
173.439647,1000,780.841015
195.873497,1000,797.422017
122.397842,1000,813.720231
288.714624,1000,829.688747
242.271978,1000,845.712677
244.201179,1000,862.579148
262.726937,1000,879.431291
215.796138,1000,896.12455
220.565361,1000,912.348295
233.373383,1000,928.96149
134.076682,1000,945.674956
152.319883,1000,962.313463
164.809015,1000,978.636777
210.339281,1000,995.460049
224.546157,1000,1012.042246
218.687379,1000,1028.759513
216.508265,1000,1044.219842
222.736092,1000,1061.334868
222.995681,1000,1077.454044
189.269441,1000,1093.894332
251.852314,1000,1110.707335
268.465975,1000,1127.5736
351.921954,1000,1144.096148
253.607267,1000,1160.774606
300.843526,1000,1177.196985
228.349692,1000,1193.818298
203.558213,1000,1210.660579
193.075836,1000,1227.351173
269.058482,1000,1244.237736
267.453623,1000,1261.048301
245.688817,1000,1277.993202
286.149083,1000,1294.251326
304.299475,1000,1310.967724
249.027723,1000,1327.810006
242.993598,1000,1344.088547
189.081148,1000,1361.127645
195.498206,1000,1377.993311
186.497849,1000,1394.682138
182.208502,1000,1410.489788
199.817153,1000,1426.970897
250.40495,1000,1443.912919
293.065858,1000,1460.483777
251.555462,1000,1477.165794
221.581716,1000,1493.707039
285.449919,1000,1510.325265
309.052049,1000,1527.223949
240.48202,1000,1543.671995
208.289465,1000,1560.705347
299.040899,1000,1577.594586
276.614674,1000,1594.174355
237.75645,1000,1611.193107
221.160568,1000,1627.687194
220.026692,1000,1644.157027
183.896703,1000,1660.534991
218.781578,1000,1676.713007
280.819612,1000,1707.224885
241.980441,1000,1723.690758
204.631802,1000,1740.498192
227.529006,1000,1757.422995
202.082088,1000,1773.461337
