# {"t_start": 1606583680.7671134, "env_id": "DMBenchCartpoleSwingup-v0"} 
r,l,t
258.133873,1000,1696.626655
252.737024,1000,3563.414147
292.114544,1000,5489.188298
507.209301,1000,7244.528068
501.112632,1000,9032.434827
609.89525,1000,10818.158419
645.580627,1000,12598.407081
737.48999,1000,14379.419369
698.972027,1000,16156.781803
789.055388,1000,17939.946269
726.066639,1000,19721.323642
612.359793,1000,21510.171431
844.484606,1000,23291.94709
733.858657,1000,25083.103052
490.134808,1000,26869.607058
605.774776,1000,28658.011441
395.117929,1000,30441.646444
714.233156,1000,32225.04941
614.087755,1000,34001.951234
822.502607,1000,35770.77503
737.587107,1000,37523.331787
841.248171,1000,39280.12933
210.899337,1000,41029.871786
766039
185.858545,1000,411.506939
217.972148,1000,428.516019
275.436788,1000,446.430716
202.562724,1000,463.721273
203.532392,1000,481.119414
143.585399,1000,498.434958
135.664896,1000,515.408054
261.565165,1000,531.951183
176.771783,1000,548.468389
189.571892,1000,565.24892
184.872918,1000,582.072685
235.928045,1000,598.91606
195.796863,1000,615.271383
270.281804,1000,631.916748
212.565711,1000,648.641189
325.933391,1000,665.332929
187.736835,1000,681.602105
232.937314,1000,697.082191
168.988396,1000,713.713596
189.350556,1000,730.633515
208.696883,1000,747.632134
185.790202,1000,764.343973
216.985167,1000,780.835488
227.659159,1000,797.419207
191.842589,1000,813.712735
213.259128,1000,829.683661
260.429177,1000,845.705617
193.861675,1000,862.573857
141.350685,1000,879.422283
183.498571,1000,896.118171
208.116794,1000,912.342427
227.94042,1000,928.954247
238.752694,1000,945.671625
268.392185,1000,962.30709
239.034881,1000,978.630343
217.632257,1000,995.460975
253.189098,1000,1012.033651
188.447836,1000,1028.756364
188.411327,1000,1044.220094
246.783461,1000,1061.330695
238.677912,1000,1077.44847
202.788656,1000,1093.891016
162.991711,1000,1110.706926
250.484634,1000,1127.570209
258.586565,1000,1144.091862
229.192818,1000,1160.764903
216.530639,1000,1177.196275
205.16658,1000,1193.813057
160.412797,1000,1210.657677
217.225325,1000,1227.342338
252.874923,1000,1244.234444
232.406131,1000,1261.046345
310.432412,1000,1277.989931
212.017008,1000,1294.248014
225.378697,1000,1310.966774
297.029851,1000,1327.806371
186.899623,1000,1344.08286
134.788077,1000,1361.129237
182.590004,1000,1377.988214
188.638681,1000,1394.67866
264.073395,1000,1410.489254
269.703893,1000,1426.964629
221.613442,1000,1443.909908
324.332409,1000,1460.479099
243.354493,1000,1477.160416
227.687053,1000,1493.703619
257.165337,1000,1510.321066
247.201252,1000,1527.222327
268.228187,1000,1543.671106
195.65241,1000,1560.698305
217.187565,1000,1577.590868
227.674375,1000,1594.168133
339.933582,1000,1611.187717
292.950032,1000,1627.678345
241.256315,1000,1644.151563
235.411434,1000,1660.531809
230.301793,1000,1676.706324
323.631267,1000,1707.219168
254.650091,1000,1723.687963
150.284617,1000,1740.492643
351.362421,1000,1757.418849
269.720928,1000,1773.451974
223.968059,1000,1790.195587
291.129184,1000,1806.704142
202.089833,1000,1823.561714
259.399188,1000,1839.896422
237.023446,1000,1856.888665
234.488432,1000,1873.699924
240.345797,1000,1890.230374
285.178892,1000,1907.996624
355.36972,1000,1926.061657
147.389341,1000,1942.514955
265.811478,1000,1958.889008
197.410692,1000,1975.068986
130.465303,1000,1991.473979
97.411589,1000,2007.794829
253.436615,1000,2025.107103
143.227389,1000,2042.60976
159.488274,1000,2063.058329
216.904981,1000,2081.419097
207.643404,1000,2099.958178
340.949058,1000,2118.265268
216.021236,1000,2135.992317
152.504825,1000,2154.186488
256.65071,1000,2172.494258
209.276486,1000,2191.396691
237.539079,1000,2211.094805
233.011317,1000,2229.127412
267.991093,1000,2247.2243
291.544397,1000,2265.652338
233.611936,1000,2284.381194
206.968564,1000,2303.072184
219.007128,1000,2321.191663
247.511865,1000,2339.308233
236.364199,1000,2357.568434
209.930128,1000,2375.95297
291.356257,1000,2394.430988
233.902025,1000,2412.242947
283.586962,1000,2430.70303
